978-4-163452-40-1	0000022082	2003/04/04	４１０号室の犬　／リサとぼくらのマンション・ライフ			伊藤　慎也	916	ｲｼ		文藝春秋	1991	253	18	2003
978-4-000041-11-9	0000022083	2003/04/05	鎌田慧の記録　〈１〉　／日本列島を往く			鎌田　慧	916	ｶｻ	1	岩波書店	1991	321	20	2003
978-4-377308-88-4	0000022084	2003/07/26	「まじめ」の崩壊　／平成日本の若者たち			千石　保	361.4	ｾﾀ		サイマル出版会	1991	258	19	2003
978-4-163452-60-9	0000022085	2003/07/29	新しき定年			加藤　仁	367.7	ｶﾋ		文藝春秋	1991	362	20	2003
	0000022086	2003/08/02	ゲルニカ事件　／どちらがほんとの教育か			井上　龍一郎／お母さんたち	373.1	ｲﾘ		径書房	1991	302	20	2003
978-4-764102-58-3	0000022088	2003/08/22	湾岸戦争　／隠された真実			ピエール・サリンジャー／エリック・ローラン／秋山　民雄／伊藤　力司／佐々木　坦．訳	391	ｻ		共同通信社	1991	283	19	2003
978-4-101220-12-3	0000022093	2003/03/10	藤原新也の動物記　／「ノア−−動物千夜一夜物語」（改題）		新潮文庫	藤原　新也	917	ﾌｼ		新潮社	1991	279	15	2003
978-4-277721-12-7	0000022101	2003/10/12	ゆかた　／【ぬい方、着つけ、帯結び】			雄鶏社．編	593.1	ｵ		雄鶏社	1991	46	26	2003
978-4-794204-09-7	0000022102	2003/05/06	子どもたちの心の病を治した犬			エリザベス・イェイツ／諸岡　敏行．訳	936	ｲ		草思社	1991	166	20	2003
978-4-480831-16-3	0000022103	2003/04/29	時の贈りもの			リンダ・グレース・ホイヤー／重兼　芳子／重兼　裕子．訳	933	ﾎ		筑摩書房	1991	192	20	2003
978-4-766000-39-9	0000022105	2003/10/20	ミス・マナーズのほんとうのマナー			ジュディス・マーティン／片岡　しのぶ／金　利光．共訳	599.9	ﾏ		暮らしの手帖社	1991	269	22	2003
978-4-532160-13-5	0000022107	2003/07/13	豊かな国の貧しい政治			田勢　康弘	310	ﾀﾔ		日本経済新聞社	1991	213	20	2003
978-4-163452-50-0	0000022108	2003/02/11	苦い蜜　／わたしの人生地図／			澤地　久枝	914.6	ｻﾋ		文藝春秋	1991	230	20	2003
978-4-416191-06-4	0000022109	2003/10/15	一太郎“マル秘”文章テクニック　／あなたもちょっとした本づくりを！			涌井　良幸／涌井　貞美．共著	548.2	ﾜﾖ		誠文堂新光社	1991	190	21	2003
978-4-334921-87-3	0000022112	2003/02/02	死を描く影絵			森村　誠一	913.6	ﾓｾ		光文社	1991	268	20	2003
978-4-582823-81-3	0000022113	2003/10/03	ドキュメント・臓器移植			マーク・ダウィ／平澤　正夫．訳	494.28	ﾀﾞ		平凡社	1990	338	20	2003
978-4-480025-26-5	0000022116	2003/03/08	夫、あぶない！　／神話を失くした男たち		ちくま文庫	円　より子	913.6	ﾏﾖ		筑摩書房	1991	286	15	2003
978-4-320046-27-6	0000022122	2003/09/06	汚染される地下水		地学ワンポイント　２	藤縄　克之	452.95	ﾌｶ		共立出版	1990	126	19	2003
978-4-309006-67-3	0000022126	2003/01/27	ケンチとすみれ			柊　和典．作／阪田　寛夫．跋文	913.6	ﾋ		河出書房新社	1991	255	20	2003
978-4-041579-17-6	0000022127	2003/03/08	旅は靴ずれ、夜は寝酒		角川文庫	林　真理子	914.6	ﾊﾏ		角川書店	1991	319	15	2003
978-4-540900-69-3	0000022128	2003/10/17	ヒトの命を支える土			松尾　嘉郎／奥薗　壽子	613.5	ﾏﾖ		農山漁村文化協会	1990	153	21	2003
978-4-163125-60-2	0000022132	2003/01/18	大江戸ゴミ戦争			杉本　苑子	913.6	ｽ		文藝春秋	1991	246	20	2003
978-4-876790-21-0	0000022133	2003/08/02	なぜ子どもがわからないのですか？　／無意識のなかで動かされる親子関係			秋山　さと子	371.45	ｱｻ		ガイア	1991	259	20	2003
978-4-480051-42-4	0000022134	2003/08/24	自衛隊は何をしてきたのか？　／わが国軍の４０年		ちくまライブラリー４２	前田　哲男	392.1	ﾏﾃ		筑摩書房	1990	316	19	2003
978-4-480013-52-1	0000022138	2003/02/11	新編　私の中の流星群　／死者への言葉			草野　心平	914.6	ｸｼ		筑摩書房	1991	330	19	2003
978-4-393261-03-3	0000022139	2003/05/28	東方の光と影			高橋　保行	222.8	ﾀﾔ		春秋社	1991	230	20	2003
978-4-794204-10-3	0000022140	2003/09/15	サイキック・アニマルズ　／動物たちの不思議な知恵			デニス・バーデンス／天野　隆司．訳	481.78	ﾊﾞ		草思社	1991	222	20	2003
978-4-839324-54-4	0000022141	2003/10/25	図解・隷書の書き方			二瀬　西恵．編	728	ﾌｻ		木耳社	1990	142	19	2003
978-4-022595-27-0	0000022143	2003/09/11	緑回復の処方箋　／世界の植生からみた日本		朝日選書　４２７	宮脇　昭	471.7	ﾐｱ		朝日新聞社	1991	289	19	2003
978-4-845101-73-3	0000022146	2003/02/21	子どもという巨人		メッセージ２１	灰谷　健次郎	914.6	ﾊｹ		労働旬報社	1991	91	19	2003
978-4-022595-28-7	0000022147	2003/06/03	「ペレストロイカ」を越えて　／ゴルバチョフの革命		朝日選書　４２８	下斗米　伸夫	238.07	ｼﾉ		朝日新聞社	1991	315	19	2003
	0000022148	2003/07/14	ニッポン・コリア読本　／教科書に書かれなかった歴史の真実と日韓・日朝関係発展の課題		教職研修総合特集・国際理解シリーズ１	林　建彦／阿部　洋	319.1021	ﾊﾀ		教育開発研究所	1991	355	21	2003
978-4-191445-58-1	0000022150	2003/07/14	超帝国の興亡　／超覇権国・米中ソの解体はすでに決まっている			佐治　芳彦	319	ｻﾖ		徳間書店	1991	256	20	2003
978-4-871881-18-0	0000022154	2003/05/05	だいじょうぶ日本			ケン・ジョセフ／	934	ｼﾞ		ＮＴＴ出版	1991	247	20	2003
978-4-568310-57-3	0000022155	2003/10/23	油彩画の基本技法　／油彩技法　１			ウェンドン・ブレーク．著／ジョージ・チェレポフ．画／加藤　しをり．訳	724.3	ﾌﾞ		美術出版社	1990	93	30	2003
978-4-915009-25-9	0000022156	2003/10/23	油絵ノート・人物画		みみずく・アートシリーズ	視覚デザイン研究所．編	724.55	ｼ		視覚デザイン研究所	1983	123	27	2003
978-4-022550-88-0	0000022159	2003/10/23	エッシャーの宇宙			ブルーノ・エルンスト／坂根　厳夫．訳	727	ｴ		朝日新聞社	1990	182	27	2003
978-4-022562-81-4	0000022162	2003/02/09	私の自然ウオッチング			加藤　幸子	914.6	ｶﾕ		朝日新聞社	1991	245	20	2003
978-4-915009-49-5	0000022165	2003/10/23	バステルの風景画		みみずく・アートシリーズ	視覚デザイン研究所．編	724.56	ｼ		視覚デザイン研究所	1988	124	27	2003
978-4-766106-38-1	0000022168	2003/10/23	建築マーカー・テクニック　／スペース・レタリング			安土　実	727	ｸﾞ		クラフィック社	1991	151	30	2003
978-4-915009-60-0	0000022170	2003/10/23	水彩ノート・街		みみずく・アートシリーズ	視覚デザイン研究所．編	724.56	ｼ		視覚デザイン研究所	1987	124	27	2003
978-4-140310-50-2	0000022171	2003/10/13	ビーズ織り　／ＮＨＫ婦人百科		ＮＨＫ婦人百科	佐古　孝子	594	ｻﾀ		日本放送出版協会	1990	141	27	2003
978-4-140015-99-5	0000022180	2003/10/07	地球温暖化を防ぐ		ＮＨＫブックス　５９９	環境庁「地球温暖化問題研究会」．編	519	ﾆ		日本放送出版協会	1990	230	19	2003
978-4-140015-98-8	0000022182	2003/10/20	リニアモータカー　／超電導が２１世紀を拓く		ＮＨＫブックス　５９８	京谷　好泰	686.21	ｷﾖ		日本放送出版協会	1991	235	19	2003
978-4-593535-00-2	0000022184	2003/06/02	君はパレスチナを知っているか　／パレスチナの１００年		ほるぷ１５０ブックス	奈良本　英佑．著	228.5	ﾅｴ		ほるぷ出版	1991	188	21	2003
978-4-416190-26-5	0000022185	2003/10/12	不思議な石ころ・電子セラミックス		入門エレクトロニクス　９	泉　弘志	549.8	ｲﾋ		誠文堂新光社	1990	174	21	2003
978-4-639010-34-0	0000022186	2003/10/25	かな連綿字典　〈８〉／香紙切系		字典	竹田　悦堂．監修／	728.5	ﾀｴ	8	雄山閣出版	1991	513	20	2003
978-4-022563-08-8	0000022187	2003/07/08	南米大陸			関野　吉晴	296	ｾﾖ		朝日新聞社	1991	167	30	2003
