978-4-652201-88-6,49544,2017/06/13,調べてみよう都道府県の特産品 調味料編,ｼﾗﾍﾞﾃﾐﾖｳ ﾄﾄﾞｳﾌｹﾝ ﾉ ﾄｸｻﾝﾋﾝ ﾁﾖｳﾐﾘﾖｳ ﾍﾝ ﾄﾄﾞｳﾌｹﾝ ﾉ ﾄｸｻﾝﾋﾝ,,,,,都道府県の特産品編集室／編,ﾘﾛﾝｼｬ ﾄﾄﾞｳﾌｹﾝﾉﾄｸｻﾝﾋﾝﾍﾝｼｭｳｼﾂ,,596,ｼ,,理論社,2016,63p,27cm,3000,16062116,４７都道府県の風土や歴史を反映した特産品を写真で紹介。調味料編では、醤油や味噌、塩などを取り上げ、都道府県別に紹介。日本全国醤油＆味噌マップ、種類別ご当地調味料も掲載する。,ショクヒン　チョウミリョウ　アブラ　オキナワケン　カントウチホウ　キユウシユウチホウ　キンキチホウ　サトウ　サンブツ　シオ　シコクチホウ　シヨウユ　ス　チユウゴクチホウ　チユウブチホウ　チヨウミリヨウ　トウホクチホウ　ホクリクチホウ　ホツカイドウ　ミソ　ソース　ドレツシング　ダシジル　食品　調味料　油　沖縄県　関東地方　九州地方　近畿地方　砂糖　産物　塩　四国地方　しょう油　酢　中国地方　中部地方　調味料　東北地方　北陸地方　北海道　みそ　ソース　ドレッシング　だし汁,図書費,ＴＲＣ,3000,図書室,,,奥付のタイトル：都道府県の特産品,,False,,,,False,,,,False,False,False,,
978-4-652201-90-9,49545,2017/06/13,調べてみよう都道府県の特産品 お菓子編,ｼﾗﾍﾞﾃﾐﾖｳ ﾄﾄﾞｳﾌｹﾝ ﾉ ﾄｸｻﾝﾋﾝ ｵｶｼ ﾍﾝ ﾄﾄﾞｳﾌｹﾝ ﾉ ﾄｸｻﾝﾋﾝ,,,,,都道府県の特産品編集室／編,ﾘﾛﾝｼｬ ﾄﾄﾞｳﾌｹﾝﾉﾄｸｻﾝﾋﾝﾍﾝｼｭｳｼﾂ,,596,ｼ,,理論社,2017,63p,27cm,3000,17007506,４７都道府県の風土や歴史を反映した特産品を写真で紹介。お菓子編では、代表的なお菓子を取り上げ、都道府県別に掲載。季節のお菓子マップ、伝統駄菓子、ご当地袋菓子なども収録する。,ショクヒン　カシ　アイチケン　アオモリケン　アメ　イバラキケン　オオイタケン　オオサカフ　カシ　カマクラシ（カナガワケン）　ギフケン　クマモトケン　サンブツ　シマネケン　トウキヨウト　トツトリケン　トヤマケン　ナガサキケン　ナガノケン　ニイガタケン　ネンジユウギヨウジ　ホツカイドウ　ミヤザキケン　ヤマグチケン　チヤドウ　ベイカ　食品　菓子　愛知県　青森県　あめ（飴）　茨城県　大分県　大阪府　菓子　鎌倉市（神奈川県）　岐阜県　熊本県　産物　島根県　東京都　鳥取県　富山県　長崎県　長野県　新潟県　年中行事　北,図書費,ＴＲＣ,3000,図書室,,,奥付のタイトル：都道府県の特産品,,False,,,,False,,,,False,False,False,,
978-4-750344-12-6,49436,2017/06/13,イギリスの歴史を知るための５０章,ｲｷﾞﾘｽﾉﾚｷｼｵｼﾙﾀﾒﾉｺﾞｼﾞｯｼｮｳ,,,エリア・スタディーズ １５０ ヒストリー,ｴﾘｱｽﾀﾃﾞｨｰｽﾞ 150 ﾋｽﾄﾘｰ,川成 洋／編著,ｶﾜﾅﾘ ﾖｳ,,233,ｶ,,明石書店,2016,367p,19cm,2000,16060450,アングロ・サクソン・イングランド統一への道、テューダー王朝の始まり、アヘン戦争、サッチャリズム…。先史・古代から現代まで、波瀾万丈なイギリスの歴史を解説する。歴代首相・国王一覧、年表も掲載。,イギリス レキシ　イギリス 歴史,図書費,ＴＲＣ,2000,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-750345-42-0,49562,2017/11/02,イマイキテル自閉症兄弟の物語 知ろうとするより、感じてほしい,ｲﾏｲｷﾃﾙｼﾞﾍｲｼｮｳｷｮｳﾀﾞｲﾉﾓﾉｶﾞﾀﾘ ｼﾛｳﾄｽﾙﾖﾘｶﾝｼﾞﾃﾎｼｲ,,,,,増田 幸弘／著,ﾏｽﾀﾞ ﾕｷﾋﾛ,,378,ﾏ,,明石書店,2017,333p,19cm,1600,17036082,自閉症の兄弟、楽守と詞音は、自閉症ゆえに出逢う困難や無理解を越えて、両親のかけがえのない愛と地域や学校の温かな共感に包まれて大人になっていく。１０年におよぶ取材を通して、人が成長するとはなにかを問いかける。,ジヘイショウ　自閉症,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-750345-85-7,49690,2018/01/16,イタリアの歴史を知るための５０章,ｲﾀﾘｱ ﾉ ﾚｷｼ ｵ ｼﾙﾀﾒ ﾉ ｺﾞｼﾞｯｼｮｳ,,,エリア・スタディーズ １６１ ヒストリー,ｴﾘｱｽﾀﾃﾞｨｰｽﾞ 161 ﾋｽﾄﾘｰ,高橋 進／編著 村上 義和／編著,ﾀｶﾊｼ ｽｽﾑ ﾑﾗｶﾐ ﾖｼｶｽﾞ,,237,ｲ,,明石書店,2017,366p,19cm,2000,17057048,ローマの成立と発展、中世イタリアの港湾都市の興亡、フランス革命とナポレオン支配、ファシズム体制、ヨーロッパ統合とイタリア…。古代から現代まで、イタリアの重層な歴史を解説する。日本語で読める参考文献も掲載。,イタリア レキシ　イタリア 歴史,図書費,ＴＲＣ,2000,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-750515-29-8,49691,2018/01/16,ユダヤ人を救った動物園 アントニーナが愛した命,ﾕﾀﾞﾔｼﾞﾝ ｵ ｽｸｯﾀ ﾄﾞｳﾌﾞﾂｴﾝ ｱﾝﾄﾆｰﾅ ｶﾞ ｱｲｼﾀ ｲﾉﾁ,,,,,ダイアン・アッカーマン／著 青木 玲／訳,ｱｯｶｰﾏﾝ ﾀﾞｲｱﾝ ｱｵｷ ﾊﾙﾐ ﾀﾞｲｱﾝｱｯｶｰﾏﾝ,,316.8,ｱ,,亜紀書房,2017,366p,19cm,1500,17049597,ナチスの侵攻を受けたポーランド。当時、先進的な動物園だったワルシャワ動物園の園長夫婦は、死の淵にいた３００人以上のユダヤ人を動物園に匿い、救った。胸を打つ勇気と感動の実話。２０１７年１２月公開映画の原作。,ジャビンスキ ヤン　ジャビンスカ アントニーナ　ユダヤジン（ポーランドザイリュウ）　ナチズム　レジスタンスウンドウ　ドウブツエン　ユダヤ人（ポーランド在留）　ナチズム　レジスタンス運動　動物園,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-753933-75-4,49445,2017/06/13,スラスラ書ける「志望理由書・小論文」の超キホン講座 改訂５版,ｽﾗｽﾗｶｹﾙｼﾎﾞｳﾘﾕｳｼｮｼｮｳﾛﾝﾌﾞﾝﾉﾁｮｳｷﾎﾝｺｳｻﾞ,,,ＹＥＬＬ　ｂｏｏｋｓ,ｴｰﾙﾌﾞｯｸｽ,石橋 知也／著,ｲｼﾊﾞｼ ﾄﾓﾔ,,376.8,ｲ,,エール出版社,2017,213p,19cm,1500,17001156,推薦入試でライバルに差を付ける志望理由書・小論文の書き方とは？　民間企業での経験をもとに、志望理由書や小論文に熱意をこめる、誰でもできる簡単な方法をわかりやすく指南する。,ニュウガクシケン（ダイガク）　ロンブンサホウ　入学試験（大学）　論文作法,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-756249-08-1,49648,2017/11/02,花の美術と物語,ﾊﾅﾉﾋﾞｼﾞｭﾂﾄﾓﾉｶﾞﾀﾘ,,,ヨーロッパの図像,ﾖｰﾛｯﾊﾟﾉｽﾞｿﾞｳ,海野 弘／解説・監修,ｳﾝﾉ ﾋﾛｼ,,723.3,ﾊ,,パイインターナショナル,2017,359p,26cm,3200,17038931,可憐で、はかない花の姿をいかに永遠にとどめるか…。１７世紀のバロック様式と１９世紀末のアール・ヌーヴォーを柱として、絵画や装飾デザインなど、ヨーロッパの美術と文学における花の世界をたどる。,カイガ ヨーロッパ　ハナ（ビジュツジョウ）　絵画 ヨーロッパ　花（美術上）,図書費,ＴＲＣ,3200,図書室,,,欧文タイトル：ＴＨＥ　ＳＴＯＲＹ　ＯＦ　ＦＬＯＷＥＲ　ＡＲＴ,,False,,,,False,,,,False,False,False,,
978-4-756249-91-3,49774,2018/01/16,世界の美しいステンドグラス,ｾｶｲ ﾉ ｳﾂｸｼｲ ｽﾃﾝﾄﾞｸﾞﾗｽ,,,,,パイインターナショナル／編著,ﾊﾟｲｲﾝﾀｰﾅｼｮﾅﾙ,,751.5,ｾ,,パイインターナショナル,2017,207p,16cm,1800,17053754,豊かな色彩の光をふりそそぐ薔薇窓、優美で繊細なガラスドーム、幻想的な光を放つ宮殿の窓…。教会やモスク、美術館やホテルなど、世界各地の様々な空間を彩るステンドグラス１００点を写真で紹介する。,ステンドグラス シャシンシュウ　ステンドグラス 写真集,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-756919-14-4,49566,2017/11/02,図解身近にあふれる「科学」が３時間でわかる本 思わずだれかに話したくなる,ｽﾞｶｲﾐｼﾞｶﾆｱﾌﾚﾙｶｶﾞｸｶﾞｻﾝｼﾞｶﾝﾃﾞﾜｶﾙﾎﾝ ｵﾓﾜｽﾞﾀﾞﾚｶﾆﾊﾅｼﾀｸﾅﾙ,,,,,左巻 健男／編著,ｻﾏｷ ﾀｹｵ,,404,ｻ,,明日香出版社,2017,213p,19cm,1400,17035290,羽根のない扇風機はどうやって風を出しているの？　ロボット掃除機の頭脳はどうなっているの？　紫外線はカルシウムの吸収を助けるの？　身近にある物事のしくみや、技術発展を支える科学をやさしく解説する。,カガク　科学,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-756919-15-1,49565,2017/11/02,「イヤ！」と言ってもこじれない、嫌われない！ちょうどいい「言い回し」と「振る舞い」,ｲﾔﾄｲｯﾃﾓｺｼﾞﾚﾅｲｷﾗﾜﾚﾅｲﾁｮｳﾄﾞｲｲｲｲﾏﾜｼﾄﾌﾙﾏｲ,,,,,菊地 麻衣子／著,ｷｸﾁ ﾏｲｺ,,336.4,ｷ,,明日香出版社,2017,213p,19cm,1400,17035275,言いたいことを我慢していませんか？　「人間関係をこじらせてしまうのでは」と恐れて言いたいことを言えない人に、相手に嫌われない「言い方」と「振る舞い」を伝授します。,コミュニケーション　ニンゲンカンケイ　ハナシカタ　コミュニケーション　人間関係　話しかた,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-757428-60-7,49439,2017/06/13,翻訳というおしごと 翻訳者に「未来」はあるか？,ﾎﾝﾔｸﾄｲｳｵｼｺﾞﾄ ﾎﾝﾔｸｼｬﾆﾐﾗｲﾜｱﾙｶ,,,アルクはたらく×英語,ｱﾙｸﾊﾀﾗｸｴｲｺﾞ,実川 元子／著,ｼﾞﾂｶﾜ ﾓﾄｺ,,801.7,ｼﾞ,,アルク,2016,250p,19cm,1500,16059991,翻訳とはどんな仕事？　機械翻訳に取って代わられ、いずれなくなる？　実務・映像・出版の翻訳者１０人へのインタビューを交えながら、翻訳業界の現状と、これからの翻訳者に求められる資質と能力について伝える。,ホンヤク　翻訳,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-757552-38-8,49490,2017/06/13,一週間フレンズ。 映画ノベライズ,ｲｯｼｭｳｶﾝ ﾌﾚﾝｽﾞ ｴｲｶﾞ ﾉﾍﾞﾗｲｽﾞ,,,,,葉月 抹茶／原作 泉沢 陽子／脚本 きりしま 志帆／著,ﾊｽﾞｷ ﾏｯﾁｬ ｲｽﾞﾐｻﾜ ﾖｳｺ ｷﾘｼﾏ ｼﾎ,,913.6,ｷ,,スクウェア・エニックス,2017,223p,15cm,556,17002675,高２の祐樹は同級生の香織に「友達になってください」と声をかける。ところが香織は祐樹をかたくなに拒む。彼女には、友達のことを一週間で忘れてしまうという秘密があり…。２０１７年２月公開の実写映画のノベライズ。,,図書費,ＴＲＣ,556,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-758413-02-2,49459,2017/06/13,今日のハチミツ、あしたの私,ｷｮｳ ﾉ ﾊﾁﾐﾂ ｱｼﾀ ﾉ ﾜﾀｼ ｷｮｳ ﾉ ﾊﾁﾐﾂ ｱｼﾀ ﾉ ﾜﾀｸｼ,,,,,寺地 はるな／著,ﾃﾗﾁ ﾊﾙﾅ,,913.6,ﾃ,,角川春樹事務所,2017,236p,19cm,1400,17012367,恋人の故郷である朝埜市で、蜂蜜園の手伝いを始めることになった碧。蜜蜂たちの暮らしの奥深さを知る日々のなか、１６年前に自分の人生を助けてくれた不思議な出来事を思い出す－。不器用な家族の愛が心にしみる、長篇小説。,,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-759314-44-1,49449,2017/06/13,１３歳からのマナーのきほん５０ あたりまえだけど大切なこと,ｼﾞｭｳｻﾝｻｲｶﾗﾉﾏﾅｰﾉｷﾎﾝｺﾞｼﾞｭｳ ｱﾀﾘﾏｴﾀﾞｹﾄﾞﾀｲｾﾂﾅｺﾄ,,,,,アントラム栢木利美／著,ｱﾝﾄﾗﾑ ﾄｼﾐ ｱﾝﾄﾗﾑｶﾔｷﾄｼﾐ,,385.9,ｱ,,海竜社,2017,159p,19cm,1200,17008352,食事、あいさつ・身だしなみ、訪問・電話、お出かけ、手紙・贈り物…。１０代のうちに身に付けておきたい基本的なマナーを取り上げ、マナー違反になってしまうような注意ポイントや、ワンランク上の心づかいとともに紹介。,レイギサホウ　アイサツ　テガミ　シヨクジサホウ　デンワ　フクソウ　プレゼント　レイギサホウ　礼儀作法　あいさつ　手紙　食事作法　電話　服装　プレゼント　礼儀作法,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-760148-78-3,49575,2017/11/02,歴メシ！ 世界の歴史料理をおいしく食べる,ﾚｷﾒｼ ｾｶｲﾉﾚｷｼﾘｮｳﾘｵｵｲｼｸﾀﾍﾞﾙ,,,,,遠藤 雅司／著,ｴﾝﾄﾞｳ ﾏｻｼ,,383.8,ｴ,,柏書房,2017,169p,21cm,1700,17034953,最古のパン、中世のシチュー、ルネサンスの健康食…。オリエント＆ヨーロッパ世界に存在した８つの時代の歴史料理４０品のレシピと共に、当時の食文化などを解説。歴史再現料理プロジェクト「音食紀行」の成果を元に書籍化。,ショクセイカツ レキシ　リョウリ レキシ　食生活 歴史　料理 歴史,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-760148-86-8,49574,2017/11/02,「招待所」という名の収容所 北朝鮮による拉致の真実,ｼｮｳﾀｲｼﾞｮﾄｲｳﾅﾉｼｭｳﾖｳｼﾞｮ ｷﾀﾁｮｳｾﾝﾆﾖﾙﾗﾁﾉｼﾝｼﾞﾂ,,,,,ロバート・Ｓ．ボイントン／著 山岡 由美／訳,ﾎﾞｲﾝﾄﾝ ﾛﾊﾞｰﾄ S. ﾔﾏｵｶ ﾕﾐ ﾛﾊﾞｰﾄSﾎﾞｲﾝﾄﾝ,,391.6,ﾎﾞ,,柏書房,2017,274p,20cm,2700,17039502,最初の拉致から４０年、被害者５人の返還から１５年…。そこには、鉄条網と監視員に囲まれた「招待所」と呼ばれる地区があった！　北朝鮮による日本人拉致事件の全貌を伝えるノンフィクション。,ラチモンダイ　拉致問題,図書費,ＴＲＣ,2700,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-763135-07-0,48833,2017/06/15,コーヒーが冷めないうちに,ｺｰﾋｰ ｶﾞ ｻﾒﾅｲ ｳﾁ ﾆ,,,,,川口 俊和／著,ｶﾜｸﾞﾁ ﾄｼｶｽﾞ,,913.6,ｶ,,サンマーク出版,2015,348p,19cm,1300,15062192,結婚を考えていた彼氏と別れた女、記憶が消えていく男と看護師、家出した姉とよく食べる妹…。過去に戻れる喫茶店「フニクリフニクラ」を訪れた４人の女性たちが紡ぐ、家族と、愛と、後悔の物語。,,図書費,白山商会,1300,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-763410-77-1,49595,2017/11/02,治りたければ、３時間湯ぶねにつかりなさい！ 奇跡の温泉免疫療法,ﾅｵﾘﾀｹﾚﾊﾞｻﾝｼﾞｶﾝﾕﾌﾞﾈﾆﾂｶﾘﾅｻｲ ｷｾｷﾉｵﾝｾﾝﾒﾝｴｷﾘｮｳﾎｳ,,,,,小川 秀夫／著,ｵｶﾞﾜ ﾋﾃﾞｵ,,492.5,ｵ,,共栄書房,2017,201p,19cm,1500,17035041,アトピー、膠原病、糖尿病、アルツハイマー、そしてがん…。医者がさじをなげた難病に、なぜつぎつぎと奇跡が起こるのか。医者に見放された患者１０万人を笑顔にした著者が、温泉湯治を解説する。,オンセンリョウホウ　温泉療法,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-763806-95-6,49596,2017/11/02,アス飯レシピ みんなのスポーツライフを応援 アスリートの体をつくる、おうちごはん,ｱｽﾒｼﾚｼﾋﾟ ﾐﾝﾅﾉｽﾎﾟｰﾂﾗｲﾌｵｵｳｴﾝ ｱｽﾘｰﾄﾉｶﾗﾀﾞｵﾂｸﾙｵｳﾁｺﾞﾊﾝ,,,,,山瀬 理恵子／著,ﾔﾏｾ ﾘｴｺ,,780.1,ﾔ,,京都新聞出版センター,2017,171p,21cm,1600,17038966,アスリートはもちろん、運動習慣のある人や、運動系クラブ活動に励む子どもたちにおすすめのレシピ８５品＆栄養アドバイスを紹介。主な効能やアレンジメニューも掲載する。『京都新聞』連載に加筆し書籍化。,スポーツエイヨウガク　リョウリ　スポーツ栄養学　料理,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-766130-20-1,49715,2018/01/16,すごい博物画 歴史を作った大航海時代のアーティストたち,ｽｺﾞｲ ﾊｸﾌﾞﾂｶﾞ ﾚｷｼ ｵ ﾂｸｯﾀ ﾀﾞｲｺｳｶｲｼﾞﾀﾞｲ ﾉ ｱｰﾃｨｽﾄ ﾀﾁ,,,,,デイビッド・アッテンボロー／著 スーザン・オーウェンズ／著 マーティン・クレイトン／著 レア・アレクサンドラトス／著 笹山 裕子／訳,ｱﾃﾝﾎﾞﾛｰ ﾃﾞｰｳﾞｨﾄﾞ ｵｰｳｪﾝｽﾞ ｽｰｻﾞﾝ ｸﾚｲﾄﾝ ﾏｰﾃｨﾝ ｱﾚｸｻﾝﾄﾞﾗﾄｽ ﾚｱ ｻｻﾔﾏ ﾕｳｺ ﾃﾞｲﾋﾞｯﾄﾞｱｯﾃﾝﾎﾞﾛｰ ｽｰｻﾞﾝｵｰｳｪﾝｽﾞ ﾏｰﾃｨﾝｸﾚｲﾄﾝ ﾚｱｱﾚｸｻﾝﾄﾞﾗﾄｽ,,460.2,ｽ,,グラフィック社,2017,223p,23cm,2600,17041291,レオナルド・ダ・ヴィンチ、カッシアーノ・ダル・ポッツォ、アレクサンダー・マーシャル…。写真がない時代に描かれた、精巧で細密、そしてなにより美しい、１６０点の博物画を詳細なコメント付きで収録。,ハクブツガク レキシ　ドウブツガ レキシ　ショクブツガ レキシ　博物学 歴史　動物画 歴史　植物画 歴史,図書費,ＴＲＣ,2600,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-766130-36-2,49598,2017/11/02,和のかわいい配色パターン,ﾜﾉｶﾜｲｲﾊｲｼｮｸﾊﾟﾀｰﾝ,,,,,ｉｙａｍａｄｅｓｉｇｎ／著 グラフィック社編集部／編,ｲﾔﾏﾃﾞｻﾞｲﾝ ｸﾞﾗﾌｨｯｸｼｬ ｸﾞﾗﾌｨｯｸｼｬﾍﾝｼｭｳﾌﾞ,,757.3,ﾜ,,グラフィック社,2017,158p,21cm,1800,17027396,日本の伝統色の中から３７色を選び、それぞれの色ごとに配色パターンを紹介。和の伝統色の特徴と由来、色のバリエーションも掲載する。各色の数値はＣＭＹＫ、ＲＧＢ、６桁のＷｅｂカラーで表示。,ハイショク　配色,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-767822-58-7,49443,2017/06/13,私たちが好きなキルト,ﾜﾀｸｼﾀﾁｶﾞｽｷﾅｷﾙﾄ,,,,,斉藤 謡子／著 キルトパーティ／著,ｻｲﾄｳ ﾖｳｺ ｷﾙﾄﾊﾟｰﾃｨｶﾌﾞｼｷｶﾞｲｼｬ ｷﾙﾄﾊﾟｰﾃｨ,,594.9,ﾜ,,エクスナレッジ,2016,103p,26cm,1600,16063481,端切れを縫い合わせるちいさな小物、トラディショナルパターン、花のアップリケ、季節のタペストリー…。ひと針ひと針を手で縫うパッチワークキルト作品を、作り方とともに紹介する。〈型紙付き〉,キルティング　パッチワーク　キルティング　パッチワーク,図書費,ＴＲＣ,1600,図書室,,,付：実物大型紙（１枚）,,False,,,,False,,,,False,False,False,,
978-4-768306-88-8,49794,2018/02/15,作品づくりが上達するＲＡＷ現像読本,ｻｸﾋﾝ ｽﾞｸﾘ ｶﾞ ｼﾞｮｳﾀﾂ ｽﾙ ﾛｰｹﾞﾝｿﾞｳ ﾄﾞｸﾎﾝ,,,玄光社ＭＯＯＫ,ｹﾞﾝｺｳｼｬﾑｯｸ,沢村 徹／著,ｻﾜﾑﾗ ﾃﾂ,,007.6,ｻ,,玄光社,2016,143p,29cm,1800,16004829,写真編集の基礎から、部分補正、写真タイプ別補正テクニック、印刷とカラーマネジメントまで。ＲＡＷ現像ソフト「Ｌｉｇｈｔｒｏｏｍ　ＣＣ／６」の操作方法と、ＲＡＷ現像のノウハウを解説する。,シャシン ゲンゾウ データショリ　写真 現像 データ処理,図書費,ＴＲＣ,1800,図書室,,,Ｌｉｇｈｔｒｏｏｍ　ＣＣ／６対応,,False,,,,False,,,,False,False,False,,
978-4-768308-67-7,49599,2017/11/02,はっか油で楽しむ暮らしのアイデア 簡単に自宅で作れる１００アイテム,ﾊｯｶﾕﾃﾞﾀﾉｼﾑｸﾗｼﾉｱｲﾃﾞｱ ｶﾝﾀﾝﾆｼﾞﾀｸﾃﾞﾂｸﾚﾙﾋｬｸｱｲﾃﾑ,,,玄光社ＭＯＯＫ,ｹﾞﾝｺｳｼｬﾑｯｸ,重松 浩子／監修,ｼｹﾞﾏﾂ ﾋﾛｺ,,617.6,ﾊ,,玄光社,2017,111p,24cm,1400,17032067,暮らしに役立つはっか油で、シンプルで心地よい毎日に。化粧水、デンタルリンス、キッチンスプレー、ルームスプレー、ドリンク、入浴剤など、自宅で作れるはっか油のアイテムを多数紹介します。,ハッカ　セイユ　はっか　精油,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-772613-09-5,49719,2018/01/16,ぼくは１３歳、任務は自爆テロ。 テロと紛争をなくすために必要なこと,ﾎﾞｸ ﾜ ｼﾞｭｳｻﾝ ｻｲ ﾆﾝﾑ ﾜ ｼﾞﾊﾞｸ ﾃﾛ ﾃﾛ ﾄ ﾌﾝｿｳ ｵ ﾅｸｽ ﾀﾒ ﾆ ﾋﾂﾖｳ ﾅ ｺﾄ,,,,,永井 陽右／著,ﾅｶﾞｲ ﾖｳｽｹ,,316.4,ﾅ,,合同出版,2017,141p,21cm,1400,17041153,世界最悪の紛争地ソマリアをなんとかしたい。現代のテロと紛争の解決に向けた新たなアプローチ。ソマリア人ギャングを脱過激化し、社会に復帰させるプロジェクトに取り組んできた著者らの考え、テロと紛争の解決策を紹介する。,テロリズム　ソマリア　コクサイキョウリョク　テロリズム　ソマリア　国際協力,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-774190-85-3,49591,2017/11/02,今すぐ使えるかんたん自宅や会社でできるＷｉ‐Ｆｉ＆ＬＡＮ Ｗｉｎｄｏｗｓ　１０／８．１／７対応版,ｲﾏｽｸﾞﾂｶｴﾙｶﾝﾀﾝｼﾞﾀｸﾔｶｲｼｬﾃﾞﾃﾞｷﾙﾜｲﾌｧｲｱﾝﾄﾞﾗﾝ ｳｨﾝﾄﾞｳｽﾞﾃﾝﾊﾁﾃﾝｲﾁｾｳﾞﾝﾀｲｵｳﾊﾞﾝ,,,Ｉｍａｓｕｇｕ　Ｔｓｕｋａｅｒｕ　Ｋａｎｔａｎ　Ｓｅｒｉｅｓ,ｲﾏｽｸﾞﾂｶｴﾙｶﾝﾀﾝｼﾘｰｽﾞ,オンサイト／著,ｵﾝｻｲﾄ,,547.4,ｲ,,技術評論社,2017,191p,24cm,1780,17034025,ネットワークの基本から、Ｗｉ‐Ｆｉを利用したネットワーク、ホームグループでのファイル共有法、写真・動画・音楽の共有、クラウドの使い方までを徹底解説。困ったときのＱ＆Ａも収録。Ｗｉｎｄｏｗｓ　１０～７対応。,ラン　ムセンラン　ＬＡＮ　無線ＬＡＮ,図書費,ＴＲＣ,1780,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-774192-61-1,49712,2018/01/16,三脚＆ストロボ＆フィルター買い方・使い方完全ガイドブック,ｻﾝｷｬｸ ｱﾝﾄﾞ ｽﾄﾛﾎﾞ ｱﾝﾄﾞ ﾌｨﾙﾀｰ ｶｲｶﾀ ﾂｶｲｶﾀ ｶﾝｾﾞﾝ ｶﾞｲﾄﾞ ﾌﾞｯｸ,,,かんたんフォトＬｉｆｅ,ｶﾝﾀﾝﾌｫﾄﾗｲﾌ,河野 鉄平／著 戸塚 学／著 秦 達夫／著 ＭＯＳＨ　ｂｏｏｋｓ／著,ｺｳﾉ ﾃｯﾍﾟｲ ﾄｽﾞｶ ｶﾞｸ ﾊﾀ ﾀﾂｵ ﾓｯｼｭﾌﾞｯｸｽ,,742.5,ｻ,,技術評論社,2017,175p,26cm,1980,17048493,三脚・雲台、外付けストロボ、フィルターの基礎知識から失敗しない選び方、実践的な撮影テクニックまでを完全解説。秦達夫、河野鉄平らプロの撮影機材も紹介する。,カメラ　シャシン サツエイ　カメラ　写真 撮影,図書費,ＴＲＣ,1980,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-774193-34-2,49711,2018/01/16,ＣａｎｏｎキヤノンＤＰＰ４　ＲＡＷ現像完全ガイドブック Ｄｉｇｉｔａｌ　Ｐｈｏｔｏ　Ｐｒｏｆｅｓｓｉｏｎａｌ　４,ｷﾔﾉﾝ ﾃﾞｨｰﾋﾟｰﾋﾟｰﾌｫｰ ﾛｰｹﾞﾝｿﾞｳ ｶﾝｾﾞﾝ ｶﾞｲﾄﾞ ﾌﾞｯｸ ｷﾔﾉﾝ ﾃﾞｨｰﾋﾟｰﾋﾟｰﾌｫｰ ﾛｰｹﾞﾝｿﾞｳ ｶﾝｾﾞﾝ ｶﾞｲﾄﾞ ﾌﾞｯｸ ﾃﾞｼﾞﾀﾙ ﾌｫﾄ ﾌﾟﾛﾌｪｯｼｮﾅﾙ ﾌｫｰ,,,,,藪田 織也／著 ナカムラ ヨシノーブ／著 大村 祐里子／著 ナイスク／著,ﾔﾌﾞﾀ ｵﾘﾔ ﾅｶﾑﾗ ﾖｼﾉｰﾌﾞ ｵｵﾑﾗ ﾕﾘｺ ﾅｲｽｸ,,007.6,ｷ,,技術評論社,2017,191p,26cm,1980,17050246,Ｃａｎｏｎ純正ＲＡＷ現像ソフト、ＤＰＰ４の基本から応用までをマスターできる一冊。閲覧機能、現像機能、現像した画像の保存と印刷、目的別現像テクニックなどについて解説する。,シャシン ゲンゾウ データショリ　写真 現像 データ処理,図書費,ＴＲＣ,1980,図書室,,,奥付のタイトル：Ｃａｎｏｎ　ＤＰＰ４　ＲＡＷ現像完全ガイドブック,,False,,,,False,,,,False,False,False,,
