9784-569850092,51782,2022/01/24,月と日の后,ﾂｷ ﾄ ﾋ ﾉ ｷｻｷ,,,,,冲方 丁 著,ｳﾌﾞｶﾀ ﾄｳ,,913.6,ウ,,ＰＨＰ研究所,2022,445p,20cm,1900,21038370,わずか１２歳で一条天皇の后となった、藤原道長の娘・彰子。父や夫に照らされる“月”でしかなかった彰子は、紫式部にも支えられ、やがて「国母」として自ら光を放ち出す－。『歴史街道』連載を加筆・修正。,ジョウトウモンイン　上東門院　ジョウトウモンイン ショウセツ　上東門院 小説,図書費,ＴＲＣ,1900,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-569850122,51781,2022/01/24,ガラスの海を渡る舟,ｶﾞﾗｽ ﾉ ｳﾐ ｵ ﾜﾀﾙ ﾌﾈ,,,,,寺地 はるな 著,ﾃﾗﾁ ﾊﾙﾅ,,913.6,テ,,ＰＨＰ研究所,2022,245p,19cm,1600,21037259,「みんな」と同じ事ができない兄と、何もかも平均的な妹。２人は祖父の遺言をきっかけに、ともにガラス工房を引き継ぐことになり…。大阪・空堀商店街にあるガラス工房で兄妹が過ごした愛おしい１０年間を描く。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-569850689,51780,2022/01/24,おはようおかえり,ｵﾊﾖｳ ｵｶｴﾘ,,,,,近藤 史恵 著,ｺﾝﾄﾞｳ ﾌﾐｴ,,913.6,コ,,ＰＨＰ研究所,2021,242p,19cm,1500,21045882,大阪で７０年続く和菓子屋の姉妹、小梅とつぐみ。ある日、４３年前に亡くなった曾祖母の魂がつぐみに乗り移り…。和菓子屋の家族が織りなす、明治と令和を繋ぐ物語。『文蔵』連載を加筆し書籍化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-569900988,51575,2021/07/08,名作なんか、こわくない,ﾒｲｻｸ ﾅﾝｶ ｺﾜｸﾅｲ,,,ＰＨＰ文芸文庫　ゆ２－１,ﾋﾟｰｴｲﾁﾋﾟｰﾌﾞﾝｹﾞｲﾌﾞﾝｺ ﾕ-2-1,柚木 麻子 著,ﾕｽﾞｷ ｱｻｺ,,902.3,ユ,,ＰＨＰ研究所,2021,267p,15cm,720,21001922,信じることをあきらめないエネルギー「女の一生」、恋の幕引きに漂う爽快感「返事はあした」、目を背けたい性分を描き切る「嵐が丘」…。５７冊の読みどころとその本にまつわる著者の思い出を紹介するエッセイ集。,ショウセツ　小説,図書費,ＴＲＣ,720,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-569901008,51497,2021/06/22,矜持　警察小説傑作選,ｷｮｳｼﾞ,,,ＰＨＰ文芸文庫　お４－１,ﾋﾟｰｴｲﾁﾋﾟｰﾌﾞﾝｹﾞｲﾌﾞﾝｺ ｵ-4-1,今野 敏 著　佐々木 譲 著　黒川 博行 著　安東 能明 著　逢坂 剛 著　大沢 在昌 著　西上 心太 編,ｺﾝﾉ ﾋﾞﾝ ｻｻｷ ｼﾞｮｳ ｸﾛｶﾜ ﾋﾛﾕｷ ｱﾝﾄﾞｳ ﾖｼｱｷ ｵｳｻｶ ｺﾞｳ ｵｵｻﾜ ｱﾘﾏｻ ﾆｼｶﾞﾐ ｼﾝﾀ,,913.68,キ,,ＰＨＰ研究所,2021,338p,15cm,780,21001932,警察小説の旗手たちの人気シリーズから名作を選出したアンソロジー。自白も取れた傷害事件に、独り納得できない新人刑事の姿を描いた今野敏「熾火」をはじめ、確固たる信念で事件に挑む警察官の姿を描いた全６篇を収録。,ショウセツ（ニホン） ショウセツシュウ　小説（日本） 小説集,図書費,ＴＲＣ,780,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-575243253,80134,2021/05/07,犬がいた季節,ｲﾇ ｶﾞ ｲﾀ ｷｾﾂ,,,,,伊吹 有喜 著,ｲﾌﾞｷ ﾕｷ,,913.6,ｲ,,双葉社,2020,346p,20cm,1600,20043000,ある日、高校に迷い込んだ子犬。生徒と学校生活を送ってゆくなかで、その瞳に映ったものとは－。昭和から平成、そして令和へ。いつの時代も変わらぬ青春のきらめきや切なさを描く。『小説推理』掲載を改題し加筆修正。,,図書費,白山商会,1584,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-575243970,51785,2022/01/24,エレジーは流れない,ｴﾚｼﾞｰ ﾜ ﾅｶﾞﾚﾅｲ,,,,,三浦 しをん 著,ﾐｳﾗ ｼｵﾝ,,913.6,ミ,,双葉社,2021,256p,19cm,1500,21018315,のどかでさびれた温泉街に暮らす高校２年生の怜は、複雑な家庭の事情、迫りくる進路選択、自由奔放な友人たちに振り回される日々を送っている。そんななか、博物館から縄文式土器が盗まれ…。『小説推理』連載に加筆・修正。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-575244403,51786,2022/01/24,監禁,ｶﾝｷﾝ,,,,,秋吉 理香子 著,ｱｷﾖｼ ﾘｶｺ,,913.6,ア,,双葉社,2022,263p,19cm,1500,21037856,自宅で娘の面倒を見てくれている夫と連絡が取れないことに、看護師の三田由紀恵は胸騒ぎを覚えた。そして、かつて自分に執着していた不気味な患者を思い出して…。戦慄のサスペンス。『小説推理』連載を単行本化。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-576210636,51787,2022/01/24,美しい和菓子の図鑑,ｳﾂｸｼｲ ﾜｶﾞｼ ﾉ ｽﾞｶﾝ,,,,,青木 直己 監修,ｱｵｷ ﾅｵﾐ,,383.8,ウ,,二見書房,2022,166p,21cm,1727,21019456,１２ケ月の行事、神社や寺の御利益、古典文学、歴史上の人物や文豪にまつわる和菓子を、イラストや写真とともに３５０個紹介。和菓子に秘められた謎と人々の思いを解き明かす。和菓子の基礎知識も収録。,ワガシ　和菓子,図書費,ＴＲＣ,1727,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-579117482,51508,2021/06/22,ピポンのフェルトで作る部活応援チャーム　運動部から文化部まで、いっぱい！,ﾋﾟﾎﾟﾝ ﾉ ﾌｪﾙﾄ ﾃﾞ ﾂｸﾙ ﾌﾞｶﾂ ｵｳｴﾝ ﾁｬｰﾑ,,,,,がなはようこ：ピポン 著,ｶﾞﾅﾊ ﾖｳｺ ｶﾞﾅﾊﾖｳｺﾋﾟﾎﾟﾝ,,594,ガ,,文化学園文化出版局,2021,83p,20×21cm,1300,21009338,サッカー、野球、テニスなどの運動部から、書道、鉄道研究、吹奏楽といった文化部まで、フェルトで作る部活応援チャームを紹介。セーラー服や詰襟の学生服等を着たマスコットドールの作り方も収録。実物大の図案集付き。,シュゲイ　フェルト　手芸　フェルト,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-579213900,51507,2021/06/22,おいしい理由がつまってるわたしの好きな１０のお菓子,ｵｲｼｲ ﾘﾕｳ ｶﾞ ﾂﾏｯﾃﾙ ﾜﾀｼ ﾉ ｽｷ ﾅ ｼﾞｭｳ ﾉ ｵｶｼ,,,,,若山 曜子 著,ﾜｶﾔﾏ ﾖｳｺ,,596.6,ワ,,文化学園文化出版局,2021,79p,26cm,1700,21011609,カスタードプリン、マドレーヌ、クラシックスコーン…。失敗なくお菓子作りを楽しめるよう、「工程は少なめ、入手しやすい材料で、ちょっと工夫もある」１０のお菓子を紹介。写真を交え、ポイントを丁寧に説明します。,カシ　菓子,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-579213924,51792,2022/01/24,アーモンドだから、おいしい　しっとり、カリッと、サクッと。,ｱｰﾓﾝﾄﾞ ﾀﾞｶﾗ ｵｲｼｲ,,,,,下園 昌江 著,ｼﾓｿﾞﾉ ﾏｻｴ,,596.6,シ,,文化学園文化出版局,2022,79p,26cm,1600,21018970,香ばしくカリッとした食感や、豊かなコク。材料にアーモンドをプラスすると、お菓子作りの楽しみが広がります。アーモンドプードルを使ったケーキやフロランタン、クロッカンなど、アーモンドを使ったお菓子を多数紹介します。,カシ　アーモンド　菓子　アーモンド,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-582769203,51802,2022/01/24,幻想童話名作選　文豪怪異小品集特別篇,ｹﾞﾝｿｳ ﾄﾞｳﾜ ﾒｲｻｸ ｾﾝ,,,平凡社ライブラリー　９２０,ﾍｲﾎﾞﾝｼｬﾗｲﾌﾞﾗﾘｰ 920,泉 鏡花 ほか著　内田 百間 ほか著　宮沢 賢治 ほか著　東 雅夫 編,ｲｽﾞﾐ ｷｮｳｶ ｳﾁﾀﾞ ﾋｬｯｹﾝ ﾐﾔｻﾞﾜ ｹﾝｼﾞ ﾋｶﾞｼ ﾏｻｵ,,913.6,ゲ,,平凡社,2022,391p,17cm,1700,21033098,泉鏡花「海戦の余波」、夢野久作「ルルとミミ」、小川未明「眠い町」…。童話－ファンタジーをテーマに、名匠たちが生涯に数作、あたかも示し合わせたかのように書き残した名作を厳選して収録。文豪怪異小品シリーズ第１０弾。,ショウセツ（ニホン） ショウセツシュウ　小説（日本） 小説集,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-582859713,51803,2022/01/24,なぜ妻は「手伝う」と怒るのか　妻と夫の溝を埋める５４のヒント,ﾅｾﾞ ﾂﾏ ﾜ ﾃﾂﾀﾞｳ ﾄ ｵｺﾙ ﾉｶ,,,平凡社新書　９７１,ﾍｲﾎﾞﾝｼｬｼﾝｼｮ 971,佐光 紀子 著,ｻｺｳ ﾉﾘｺ,,590.4,サ,,平凡社,2021,238p,18cm,860,21017752,なぜ、妻は家事を手伝っている夫に怒るのか。家事の分担を進める上で意識したいノウハウや、コミュニケーションの押さえどころなどを提示しつつ、夫と妻の言い分、外国の事例等を参考に、円滑な家事シェアについて考える。,カセイ　フウフ　家政　夫婦,図書費,ＴＲＣ,860,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-582946024,51513,2021/06/22,首里城,ｼｭﾘｼﾞｮｳ,,,別冊太陽,ﾍﾞｯｻﾂﾀｲﾖｳ,,,,521.8,シ,,平凡社,2020,143p,29cm,2500,20048735,２０１９年１０月３１日の火災から１年－令和の復元プロジェクトが始動した首里城。華麗、重厚、精緻を極めた正殿をはじめ、主要な施設が焼失してしまった首里城の、かつての鮮やかな歴史的景観を写真で紹介。,シュリジョウ　首里城,図書費,ＴＲＣ,2500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-583112893,51514,2021/06/22,筋力トレーニング解剖学アドバンス！　写真とＣＧイラスト対比で学ぶ,ｷﾝﾘｮｸ ﾄﾚｰﾆﾝｸﾞ ｶｲﾎﾞｳｶﾞｸ ｱﾄﾞﾊﾞﾝｽ,,,,,豊島 悟 著　山口 典孝 監修,ﾄﾖｼﾏ ｻﾄﾙ ﾔﾏｸﾞﾁ ﾉﾘﾀｶ,,780.7,ト,,ベースボール・マガジン社,2021,223p,21cm,2100,21002491,筋力トレーニングの発展的な種目を取り上げ、強化される筋肉、トレーニング方法、ワンポイント・バイオメカニクス等を解説。各種目のスタート＆フィニッシュ状態を写真とＣＧで比較解析しているので、働く筋肉が一目で分かる。,キンリョクトレーニング　キンニク　筋力トレーニング　筋肉,図書費,ＴＲＣ,2100,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-583113647,51804,2022/01/24,バレーボール,ﾊﾞﾚｰﾎﾞｰﾙ,,,ライバルに差をつけろ！自主練習シリーズ,ﾗｲﾊﾞﾙﾆｻｵﾂｹﾛｼﾞｼｭﾚﾝｼｭｳｼﾘｰｽﾞ,高橋 宏文 著,ﾀｶﾊｼ ﾋﾛﾌﾞﾐ,,783.2,タ,,ベースボール・マガジン社,2022,183p,21cm,1700,21023848,狭いスペースや少人数でもできる！　バレーボールの競技力アップに役立つ、正しい自主練習を紹介。レシーブ、スパイク、サーブ、ブロックなどの基本から応用まで、ステップアップしながら習得できるよう写真とともに解説する。,バレーボール　バレーボール,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-591124215,80152,2021/05/19,恋文の技術,ｺｲﾌﾞﾐ ﾉ ｷﾞｼﾞｭﾂ,,,ポプラ文庫　も３－１,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾓ-3-1,森見 登美彦 著,ﾓﾘﾐ ﾄﾐﾋｺ,,913.6,ﾓ,,ポプラ社,2011,343p,16cm,620,11016782,,,図書費,白山商会,614,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-591141625,80308,2021/09/22,多摩川物語,ﾀﾏｶﾞﾜ ﾓﾉｶﾞﾀﾘ,,,ポプラ文庫　と１－１,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾄ-1-1,ドリアン助川 著,ﾄﾞﾘｱﾝ ｽｹｶﾞﾜ,,913.6,ﾄﾞ,,ポプラ社,2014,239p,16cm,600,14055601,映画撮影所の小道具係を辞めようかと悩む隆之さん、客の少ない食堂で奮闘する継治さん…。多摩川の岸辺の街を舞台にくりひろげられる人生のドラマ。名もなき人びとの輝ける瞬間が胸を打つ連作短篇集。,,図書費,白山商会,594,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-591144893,80179,2021/06/03,あん,ｱﾝ,,,ポプラ文庫　と１－２,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾄ-1-2,ドリアン助川 著,ﾄﾞﾘｱﾝ ｽｹｶﾞﾜ,,913.6,ﾄﾞ,,ポプラ社,2015,259p,16cm,600,15018194,千太郎のどら焼き店のバイト求人をみてやってきたのは、７０歳を過ぎた手の不自由な女性・吉井徳江だった。徳江のつくる「あん」のうまさに舌をまく千太郎は彼女を雇い、店は繁盛しはじめるのだが…。限りなく優しい魂の物語。,,図書費,白山商会,594,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-591167984,80135,2021/05/07,お探し物は図書室まで,ｵ ｻｶﾞｼﾓﾉ ﾜ ﾄｼｮｼﾂ ﾏﾃﾞ,,,,,青山 美智子 著,ｱｵﾔﾏ ﾐﾁｺ,,913.6,ｱ,,ポプラ社,2020,300p,19cm,1600,20046490,悩める人々が立ち寄った小さな図書室。不愛想だけど聞き上手な司書さんが、思いもよらない選書と可愛い付録で人生を後押ししてくれて…。明日への活力が満ちてくる、書き下ろしハートウォーミング小説。,,図書費,白山商会,1584,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-591169032,51577,2021/07/08,ほたるいしマジカルランド,ﾎﾀﾙｲｼ ﾏｼﾞｶﾙﾗﾝﾄﾞ,,,,,寺地 はるな 著,ﾃﾗﾁ ﾊﾙﾅ,,913.6,テ,,ポプラ社,2021,283p,19cm,1600,21006360,大阪の北部にある「ほたるいしマジカルランド」では、名物社長を筆頭にたくさんの人々が働いている。お客様に笑顔になってもらうため、日々奮闘する従業員。そんなある日、社長が入院したという知らせが入り…。お仕事小説。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-591169681,51522,2021/06/22,コーヒーで読み解くＳＤＧｓ,ｺｰﾋｰ ﾃﾞ ﾖﾐ ﾄｸ ｴｽﾃﾞｨｰｼﾞｰｽﾞ,,,,,Ｊｏｓ〓・川島良彰 著　池本 幸生 著　山下 加夏 著,ｶﾜｼﾏ ﾖｼｱｷ ｲｹﾓﾄ ﾕｷｵ ﾔﾏｼﾀ ｶﾅ ﾎｾｶﾜｼﾏﾖｼｱｷ,,617.3,コ,,ポプラ社,2021,287p,18cm,1700,21012092,「コーヒー危機」と貧困、コーヒーがもたらす健康・福祉／教育、コーヒー生産とジェンダー平等、コーヒーの気候変動対策…。ＳＤＧｓをコーヒー、経済、開発援助の専門家３人がコーヒーを通して紐解き、解説する。,コーヒー　ジゾクカノウナカイハツ　コーヒー　持続可能な開発,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-591170434,51814,2022/01/24,メディアをつくる！　ＹｏｕＴｕｂｅやって考えた炎上騒動とネット時代の伝え方,ﾒﾃﾞｨｱ ｵ ﾂｸﾙ,,,ポプラ新書　２１１,ﾎﾟﾌﾟﾗｼﾝｼｮ 211,池上 彰 著　増田 ユリヤ 著,ｲｹｶﾞﾐ ｱｷﾗ ﾏｽﾀﾞ ﾕﾘﾔ,,547.4,イ,,ポプラ社,2022,188p,18cm,890,21024621,ＳＮＳをやらない、テレビ、紙媒体で活躍する２人が、コロナ禍で学校に行けない子どもたちのために始めたＹｏｕＴｕｂｅ。炎上騒動を経験して考えたこと、デジタル時代の理想のメディア、伝え方などを語り合う。,ドウガキョウユウサイト　動画共有サイト,図書費,ＴＲＣ,890,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-594087111,51502,2021/06/22,オイルで作る焼き菓子ベストレシピ,ｵｲﾙ ﾃﾞ ﾂｸﾙ ﾔｷｶﾞｼ ﾍﾞｽﾄ ﾚｼﾋﾟ,,,,,吉川 文子 著,ﾖｼｶﾜ ﾌﾐｺ,,596.6,ヨ,,扶桑社,2021,95p,26cm,1500,21005009,オイルがあれば、バターがなくてもいろいろなお菓子が作れる。台湾カステラ、マフィン、パウンドケーキ、クッキー、スコーン…。オイルのお菓子ならではのおいしさを感じられるレシピを厳選して紹介する。,カシ　菓子,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-594089429,51784,2022/01/24,官僚崩壊どう立て直すのか,ｶﾝﾘｮｳ ﾎｳｶｲ ﾄﾞｳ ﾀﾃﾅｵｽ ﾉｶ,,,,,寺脇 研 著　前川 喜平 著,ﾃﾗﾜｷ ｹﾝ ﾏｴｶﾜ ｷﾍｲ,,317,テ,,扶桑社,2022,221p,19cm,1400,21038598,物言わぬ官僚の忖度はいつから始まったのか？　具体的なエピソードを取り上げ、官僚の劣化と解決法を語り、官僚の本義を再考する。立憲民主党・福山哲郎との鼎談、茂木健一郎のインタビューも収録。,カンリョウ　官僚,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-594089580,51596,2022/01/18,自衛隊はアフリカのジブチで何をしているのか,ｼﾞｴｲﾀｲ ﾜ ｱﾌﾘｶ ﾉ ｼﾞﾌﾞﾁ ﾃﾞ ﾅﾆ ｵ ｼﾃｲﾙﾉｶ,,,,,小山 修一 著,ｺﾔﾏ ｼｭｳｲﾁ,,392.1,コ,,扶桑社（発売）,2022,283p,19cm,1800,21038392,ソマリア海賊の多発、イスラムテロの見えない脅威のなか、現場の自衛隊員は何をしているのか？　海賊対処行動の現場での経験をもつ著者が、現地での活動や様々な人々との交流、隊員の日常生活、ソマリア問題などを描く。,ジエイタイ　カイジョウホアン　ジブチ　ソマリア　自衛隊　海上保安　ジブチ　ソマリア,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-594616687,51503,2021/06/22,ワタナベマキの１０の定番弁当,ﾜﾀﾅﾍﾞﾏｷ ﾉ ｼﾞｭｳ ﾉ ﾃｲﾊﾞﾝ ﾍﾞﾝﾄｳ,,,ＦＵＳＯＳＨＡ　ＭＯＯＫ,ﾌｿｳｼｬﾑｯｸ,ワタナベ マキ 著,ﾜﾀﾅﾍﾞ ﾏｷ,,596.4,ワ,,扶桑社,2021,95p,25cm,1200,21008834,普段のお弁当は、１０レシピあれば十分！　料理家・ワタナベマキが、から揚げ弁当、焼き魚弁当、そぼろ弁当など、１０の定番弁当のレシピを紹介する。同じおかずでも飽きないようにするためのコツが満載。,ベントウ　弁当,図書費,ＴＲＣ,1200,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-620326764,51523,2021/06/22,３人で親になってみた　ママとパパ、ときどきゴンちゃん,ｻﾝﾆﾝ ﾃﾞ ｵﾔ ﾆ ﾅｯﾃﾐﾀ,,,,,杉山 文野 著,ｽｷﾞﾔﾏ ﾌﾐﾉ,,916,ス,,毎日新聞出版,2021,231p,19cm,1500,21013851,トランスジェンダーの著者と彼女は、友人であるゲイのゴンちゃんから精子提供を受け、体外受精で子供を授かり…。子育てに奮闘するトランスパパが、これまでの家族との関係を振り返りながら、新たなファミリーの在り方を探る。,カゾク　セイドウイツセイショウガイ　家族　性同一性障害,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-620326863,51815,2022/01/24,清六の戦争　ある従軍記者の軌跡,ｾｲﾛｸ ﾉ ｾﾝｿｳ,,,,,伊藤 絵理子 著,ｲﾄｳ ｴﾘｺ,,289.1,イ,,毎日新聞出版,2022,190p,20cm,1500,21024900,太平洋戦争末期、爆撃下の洞窟で新聞を作り続けた東京日日新聞の従軍記者、伊藤清六。日米激戦のさなか新聞は何を伝え何を伝えなかったか。最期の時まで新聞を作り続けたひとりの記者の足跡を、７５年後その子孫がたどる。,イトウ セイロク　伊藤清六　ニッチュウセンソウ　タイヘイヨウセンソウ　ジュウグンキシャ　日中戦争（１９３７～１９４５）　太平洋戦争（１９４１～１９４５）　従軍記者,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635062954,51820,2022/01/24,海獣学者、クジラを解剖する。　海の哺乳類の死体が教えてくれること,ｶｲｼﾞｭｳ ｶﾞｸｼｬ ｸｼﾞﾗ ｵ ｶｲﾎﾞｳ ｽﾙ,,,,,田島 木綿子 著,ﾀｼﾞﾏ ﾕｳｺ,,489,タ,,山と溪谷社,2022,335p,19cm,1700,21030245,「田島さん、クジラが打ち上がったよ！」　電話１本で海岸へ出動、クジラを載せた車がパンク、帰りの温泉施設で異臭騒ぎ…。日本一クジラを解剖してきた研究者が、七転八倒の毎日とともに海の哺乳類の生態を紹介する。,カイジュウ　ドウブツカイボウガク　海獣　動物解剖学,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635450508,51578,2021/07/08,アイラップレシピ　簡単・時短・手間いらず　ふだん使いに！キャンプに！災害時に！,ｱｲﾗｯﾌﾟ ﾚｼﾋﾟ,,,,,アイラップ愛好会 著,ｱｲﾗｯﾌﾟｱｲｺｳｶｲ,,596,ア,,山と溪谷社,2021,127p,21cm,1400,20052636,冷凍・レンジ・湯煎ＯＫ。マチ付ポリ袋「アイラップ」を使ったレシピ集。ブリの照り焼き定食、カレーうどんなど日常使いのレシピをはじめ、災害時に役立つレシピ、キャンプで活躍するレシピを収録する。,リョウリ　料理,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635510660,51821,2022/01/24,テント泊登山の基本テクニック,ﾃﾝﾄﾊｸ ﾄｻﾞﾝ ﾉ ｷﾎﾝ ﾃｸﾆｯｸ,,,ヤマケイ新書　ＹＳ０５９,ﾔﾏｹｲｼﾝｼｮ 59,高橋 庄太郎 著,ﾀｶﾊｼ ｼｮｳﾀﾛｳ,,786.1,タ,,山と溪谷社,2022,147p,18cm,1000,21030355,安全・快適なテント泊登山をするには、さまざまな装備や知識が必要。テント泊装備の選び方をはじめ、計画の立て方と準備、テントの設営方法や快適な使用方法など、覚えておきたい基本テクニックを写真とともに紹介する。,トザン　テント　登山　テント,図書費,ＴＲＣ,1000,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-635580441,51527,2021/06/22,かぐわしき植物たちの秘密　香りとヒトの科学,ｶｸﾞﾜｼｷ ｼｮｸﾌﾞﾂ ﾀﾁ ﾉ ﾋﾐﾂ,,,,,田中 修 著　丹治 邦和 著,ﾀﾅｶ ｵｻﾑ ﾀﾝｼﾞ ｸﾆｶｽﾞ,,471.3,タ,,山と溪谷社,2021,239p,19cm,1300,21006942,便秘がちな人に役立つスズランの香り、官能を刺激するイランイランの香り、消化を助けるサンショウの香り…。ハーブや野菜、果物、野草など、身近な植物６３種のさまざまな働きを、エビデンスを交えて楽しく解説する。,ショクブツ　ニオイ　植物　におい,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635822695,51475,2021/06/22,名鉄電車ヒストリー　１９５０年代から２０２０年代まで名古屋鉄道の歴代車両を解説,ﾒｲﾃﾂ ﾃﾞﾝｼｬ ﾋｽﾄﾘｰ,,,旅鉄ＢＯＯＫＳ　０４０,ﾀﾋﾞﾃﾂﾌﾞｯｸｽ 40,小寺 幹久 著,ｺﾃﾞﾗ ﾐｷﾋｻ,,536,コ,,山と溪谷社（発売）,2021,158p,21cm,1800,21011602,中京圏に本社を置く唯一の大手私鉄、名古屋鉄道（名鉄）。昭和３０年代前半に撮影された写真など、著者が故人から引き継いだ貴重な写真を多数収録。戦後の名鉄発足後の電車から最新の９５００系まで、名鉄電車の系譜を伝える。,テツドウシャリョウ　ナゴヤテツドウ　鉄道車両　名古屋鉄道,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635822756,51474,2021/06/22,ポツンと秘境駅　何もないから行ってみたい！,ﾎﾟﾂﾝ ﾄ ﾋｷｮｳ ｴｷ,,,旅鉄ＢＯＯＫＳ　０３９,ﾀﾋﾞﾃﾂﾌﾞｯｸｽ 39,「旅と鉄道」編集部 編,ﾃﾑｼﾞﾝ ﾀﾋﾞﾄﾃﾂﾄﾞｳﾍﾝｼｭｳﾌﾞ,,686.2,ポ,,山と溪谷社（発売）,2021,158p,21cm,1800,21007232,大自然の中にポツンとある秘境駅。鉄道旅の達人に聞く秘境駅入門をはじめ、４７都道府県のイチオシ秘境駅、秘境駅での過ごし方などを紹介。飯田線の秘境駅図鑑も収録。『旅と鉄道』掲載を書籍化。,テツドウ ニホン　エキ　鉄道 日本　駅,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635823265,51749,2022/01/24,いまこそ使いたい時刻表活用術,ｲﾏｺｿ ﾂｶｲﾀｲ ｼﾞｺｸﾋｮｳ ｶﾂﾖｳ ｼﾞｭﾂ,,,旅鉄ＨＯＷ　ＴＯ　００９,ﾀﾋﾞﾃﾂﾊｳﾄｩｰ 9,木村 嘉男 著,ｷﾑﾗ ﾖｼｵ,,686.5,キ,,山と溪谷社（発売）,2022,182p,19cm,1300,21030249,時刻表一冊あれば鉄道旅を制することができる！　元時刻表編集長が、時刻表の持つさまざまな使い方と、乗り換え検索アプリにはない特徴を詳しく解説。時刻表の魅力とその奥行きを紹介する。,ジコクヒョウ　時刻表,図書費,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-651200453,51407,2021/06/22,小屋を作る本　２０２１　一冊まるごとリアルなＤＩＹ術＆アイデア,ｺﾔ ｵ ﾂｸﾙ ﾎﾝ  ｲｯｻﾂ ﾏﾙｺﾞﾄ ﾘｱﾙ ﾅ ﾃﾞｨｰｱｲﾜｲ ｼﾞｭﾂ ｱﾝﾄﾞ ｱｲﾃﾞｱ,,,ＯＮＥ　ＰＵＢＬＩＳＨＩＮＧ　ＭＯＯＫ,ﾜﾝﾊﾟﾌﾞﾘｯｼﾝｸﾞﾑｯｸ,,,,527,コ,２１,ワン・パブリッシング（発売）,2020,113p,29cm,1800,20050235,ガーデナーズハウス、キッズハウス、見晴らし小屋…。ＤＩＹで小屋を作り、愉快な日々を過ごす１１のケースを紹介。ほか、小屋作りのためのテクニック＆資材ガイド、小屋作りの全工程のノウハウなどを収録する。,ログハウス　ログハウス,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
