ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
978-4-005008-44-5,48734,2016/11/25,上手な脳の使いかた  ,ｼﾞｮｳｽﾞ ﾅ ﾉｳ ﾉ ﾂｶｲｶﾀ,,,岩波ジュニア新書,ｲﾜﾅﾐ ｼﾞｭﾆｱ ｼﾝｼｮ,岩田　誠,ｲﾜﾀ ﾏｺﾄ,,491.3,イ,,岩波書店,2016,186p,18cm,820,,自分で考える力が身につく、本当の「学び」とは何か? 記憶障害や失語症の権威が、脳の基本的な構造や記憶のしくみ、経験を積むことや身体で覚えることの重要性などを通して、上手な脳の使いかたを解説する。,脳,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-005008-45-2,48754,2017/03/16,方言萌え！？ ヴァーチャル方言を読み解く,ﾎｳｹﾞﾝﾓｴ ｳﾞｧｰﾁｬﾙﾎｳｹﾞﾝｵﾖﾐﾄｸ,,,岩波ジュニア新書 ８４５,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ 845,田中 ゆかり／著,ﾀﾅｶ ﾕｶﾘ,,818,ﾎ,,岩波書店,2016,205 14p,18cm,880,17000160,方言を演出的ツールとして用いることがＳＮＳやゲームを始め巷で流行中！　そんな「ヴァーチャル方言」は、「リアル方言」にも影響を与えている。その関係をつぶさに観察し、日本語や日本社会の新たな断面を浮き彫りにする。,ニホンゴ ホウゲン　ホウゲン　日本語 方言　方言,図書費,白山商会,880,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-005008-46-9,48738,2017/03/16,女も男も生きやすい国、スウェーデン,ｵﾝﾅﾓｵﾄｺﾓｲｷﾔｽｲｸﾆｽｳｪｰﾃﾞﾝ,,,岩波ジュニア新書 ８４６,ｲﾜﾅﾐｼﾞｭﾆｱｼﾝｼｮ 846,三瓶 恵子／著,ｻﾝﾍﾟｲ ｹｲｺ,,367.2,ｵ,,岩波書店,2017,220 5p,18cm,880,17003823,スウェーデンは世界有数の男女平等の国。社会福祉制度が整っており、女性が子どもを持っても働き続けることが可能な仕組みがあるスウェーデンの、保育園や学校、企業や社会での取り組みを報告する。,ダンジョビョウドウ　スウェーデン　アメリカガツシユウコク　スウエーデン　ホクオウ　ダンジヨビヨウドウ　セイテキマイノリテイ　男女平等　スウェーデン　アメリカ合衆国　スウェーデン　北欧　男女平等　性的マイノリティ,図書費,白山商会,880,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-006032-64-7,49375,2016/12/08,あたらしい憲法のはなし 他二篇,ｱﾀﾗｼｲ ｹﾝﾎﾟｳ ﾉ ﾊﾅｼ ﾎｶ ﾆﾍﾝ,,,岩波現代文庫 社会 ２６４,ｲﾜﾅﾐｹﾞﾝﾀﾞｲﾌﾞﾝｺ ｼｬｶｲ 264,高見 勝利／編,ﾀｶﾐ ｶﾂﾄｼ,,323.1,ｱ,,岩波書店,2013,169 43p,15cm,740,13049811,憲法普及のために政府が熱い啓発活動をしていた時代があった！　日本国憲法が公布・施行される１９４６～４７年に発行された、３つの小冊子「あたらしい憲法のはなし」「新しい憲法　明るい生活」「新憲法の解説」を収録する。,ケンポウ ニホン　憲法 日本,図書費,ＴＲＣ,740,文庫書架,,,付英文対訳日本国憲法,,False,,,,False,,,,False,False,False,,
978-4-010924-10-5,48718,2016/11/10,分野別漢検でる順問題集2級  新装四訂版,ﾌﾞﾝﾔﾍﾞﾂ ｶﾝｹﾝ ﾃﾞﾙｼﾞｭﾝ ﾓﾝﾀﾞｲｼｭｳ 2ｷｭｳ ｼﾝｿｳ 4ﾃｲﾊﾞﾝ,,,,,,,,811.2,オ,,旺文社,2014,239p,21cm,1000,,書き込み式。,漢字,寄付,,,図書室,,付:でる順用例付き配当漢字表2級(63p),,,False,,,,False,,,,False,False,True,,
978-4-010924-11-2,48719,2016/11/10,分野別漢検でる順問題集準2級  新装四訂版,ﾌﾞﾝﾔﾍﾞﾂ ｶﾝｹﾝ ﾃﾞﾙ ｼﾞｭﾝ ﾓﾝﾀﾞｲｼｭｳ ｼﾞｭﾝ ﾆｷｭｳ ｼﾝｿｳ 4 ｶｲﾃｲﾊﾞﾝ,,,,,,,,811.2,オ,,旺文社,2014,239p,21cm,1000,,書き込み式。,漢字,寄付,,,図書室,,付:でる順用例付き配当漢字表準2級(55p),,,False,,,,False,,,,False,False,True,,
978-4-010924-12-9,48720,2016/11/10,分野別漢検でる順問題集3級  新装四訂版,ﾌﾞﾝﾔﾍﾞﾂ ｶﾝｹﾝ ﾃﾞﾙｼﾞｭﾝ ﾓﾝﾀﾞｲｼｭｳ 3ｷｭｳ ｼﾝｿｳ 4ﾃｲﾊﾞﾝ,,,,,,,,811.2,オ,,旺文社,2014,239p,21cm,1000,,書き込み式。,漢字,寄付,,,図書室,,付:でる順用例付き配当漢字表3級(55p),,,False,,,,False,,,,False,False,True,,
978-4-010945-88-9,48649,2016/09/27,英検1級総合対策教本　改訂版,ｴｲｹﾝ ｲｯｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ ｶｲﾃｲﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ,,830.7,オ,,旺文社,2016,335p,21cm,2500,,英検1級合格に必要なすべての情報を1冊にまとめた総合対策書。解説と問題演習を通して着実に英語力を高めることができます。　,英語,図書費,白山商会,2430,図書室,,録音ディスク(2枚 12cm),,,False,,,,False,,,,False,False,True,,
978-4-010945-89-6,48650,2016/09/27,英検準1級総合対策教本 改訂版,ｴｲｹﾝ ｼﾞｭﾝｲｯｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ ｶｲﾃｲﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,319p,21cm,2100,,英検準1級合格に必要なすべての情報を1冊にまとめた総合対策書。解説と問題演習を通して着実に英語力を高めることができます。　,英語,図書費,白山商会,2041,図書室,,,【付属資料】録音ディスク(1枚 12cm),,False,,,,False,,,,False,False,True,,
978-4-010945-90-2,48652,2016/09/27,英検2級総合対策教本  改訂版,ｴｲｹﾝ ﾆｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ ｶｲﾃｲﾊﾞﾝ ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,302p,21cm,1600,,はじめて英検2級を受ける人のための、英検2級合格に必要なすべての情報を1冊にまとめた総合対策書です。,英語,図書費,白山商会,1555,図書室,,,【付属資料】録音ディスク(1枚 12cm),,False,,,,False,,,,False,False,True,,
978-4-010945-91-9,48653,2016/09/27,英検準2級総合対策教本  改訂版,ｴｲｹﾝ ｼﾞｭﾝﾆｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ ｶｲﾃｲﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,303p,21cm,1500,,はじめて英検準2級を受ける人のための、英検準2級合格に必要なすべての情報を1冊にまとめた総合対策書です。,英語,図書費,白山商会,1555,図書室,,,録音ディスク(1枚 12cm),,False,,,,False,,,,False,False,True,,
978-4-010945-92-6,48651,2016/09/27,英検3級総合対策教本 改訂版,ｴｲｹﾝ ｻﾝｷｭｳ ｿｳｺﾞｳ ﾀｲｻｸ ｷｮｳﾎﾝ ｶｲﾃｲﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,25p,21cm,1400,,はじめて英検3級を受ける人のための、英検3級合格に必要なすべての情報を1冊にまとめた総合対策書です。,英語,図書費,白山商会,1361,図書室,,,【付属資料】録音ディスク(1枚 12cm),,False,,,,False,,,,False,False,True,,
978-4-010948-03-3,48656,2016/09/27,英検1級過去6回全問題集　2016年度版  ,ｴｲｹﾝ ｲｯｷｭｳ ｶｺ ﾛｯｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ 2016ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,160p,21cm,2200,,英検1級で実際に出題された問題を6回分収録した過去問題集。2016年度第1回から変わる英作文のサンプル問題・解説を掲載。,英語,図書費,白山商会,2138,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-010948-04-0,48655,2016/09/27,英検準1級過去6回全問題集　2016年度版 ,ｴｲｹﾝ ｼﾞｭﾝｲｯｷｭｳ ｶｺ ﾛｯｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ 2016ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,183p,21cm,1800,,英検準1級で実際に出題された問題を6回分収録した過去問題集。2016年度第1回から変わる英作文のサンプル問題・解説を掲載。,英語,図書費,白山商会,1750,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-010948-05-7,48657,2016/09/27,英検2級過去6回全問題集　2016年度版  ,ｴｲｹﾝ ﾆｷｭｳ ｶｺ ﾛｯｶｲ ｾﾞﾝ ﾝﾀﾞｲｼｭｳ 2016ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,177p,1300,1300,,英検2級で実際に出題された問題を6回分収録した過去問題集。2016年度第1回から変わる英作文のサンプル問題・解説を掲載。　,英語,図書費,白山商会,1555,図書室,,,,,False,,,,False,,,,False,True,True,,
978-4-010948-06-4,48658,2016/09/27,英検準2級過去6回全問題集　2016年度版  ,ｴｲｹﾝ ｼﾞｭﾝﾆｷｭｳ ｶｺ ﾛｯｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ 2016ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,143p,21cm,1200,,英検準2級で実際に出題された問題を6回分収録した過去問題集。,英語,図書費,白山商会,1166,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-010948-07-1,48654,2016/09/27,英検3級過去6回全問題集　2016年度版  ,ｴｲｹﾝ ｻﾝｷｭｳ ｶｺ ﾛｯｶｲ ｾﾞﾝﾓﾝﾀﾞｲｼｭｳ 2016ﾈﾝﾄﾞﾊﾞﾝ,,,旺文社英検書,ｵｳﾌﾞﾝｼｬｼｬ ｴｲｹﾝｼｮ,旺文社／編,ｵｳﾌﾞﾝｼｬ ﾍﾝ,,830.7,オ,,旺文社,2016,144p,21cm,1100,, 英検3級で実際に出題された問題を6回分収録した過去問題集。,英語,図書費,白山商会,1069,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-021101-15-1,48723,2016/11/15,語彙・読解力検定公式テキスト合格力養成BOOK準1級 改訂２版 ,ｺﾞｲ ﾄﾞｯｶｲﾘｮｸ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ ｺｳｶｸﾘｮｸ ﾖｳｾｲ ﾌﾞｯｸ ｼﾞｭﾝ1ｷｭｳ ｶｲﾃｲ 2ﾊﾝ,,,,,朝日新聞社編・著，ベネッセコーポレーション編・著 ,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ﾍﾝ ﾁｮ ﾍﾞﾈｯｾ ｺｰﾎﾟﾚｰｼｮﾝ ﾍﾝ ﾁｮ,,814,ア,,朝日新聞社,2015,207p,21cm,1200,,語彙・読解力検定の準1級用公式テキストの改訂2版。最新時事用語、語彙や運用力、読解力の身につけ方を分かりやすく解説。,日本語-語彙 ,寄付,,,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-021101-24-3,48695,2016/11/04,語彙・読解力検定公式テキスト合格力養成BOOK2級  ,ｺﾞｲ ﾄﾞｯｶｲﾘｮｸ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ ｺﾞｳｶｸﾘｮｸ ﾖｳｾｲ ﾌﾞｯｸ ﾆｷｭｳ,,,,,朝日新聞社編・著，ベネッセコーポレーション編・著 ,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ﾍﾝ･ﾁｮ ﾍﾞﾈｯｾ ｺｰﾎﾟﾚｰｼｮﾝ ﾍﾝ･ﾁｮ,,814,ア,,朝日新聞社,2015,145p,21cm,1200,,語彙・読解力検定の2級用公式テキストの改訂2版。最新時事用語、語彙や運用力、読解力の身につけ方を分かりやすく解説。,日本語-語彙,寄付,,,図書室,,,寄贈,,False,,,,False,,,,False,False,True,,
978-4-021101-24-3,48721,2016/11/15,語彙・読解力検定公式テキスト合格力養成BOOK2級  ,ｺﾞｲ ﾄﾞｯｶｲﾘｮｸ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ ｺﾞｳｶｸﾘｮｸ ﾖｳｾｲ ﾌﾞｯｸ ﾆｷｭｳ,,,,,朝日新聞社編・著，ベネッセコーポレーション編・著 ,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ﾍﾝ･ﾁｮ ﾍﾞﾈｯｾ ｺｰﾎﾟﾚｰｼｮﾝ ﾍﾝ･ﾁｮ,,814,ア,,朝日新聞社,2015,145p,21cm,1200,,語彙・読解力検定の2級用公式テキストの改訂2版。最新時事用語、語彙や運用力、読解力の身につけ方を分かりやすく解説。,日本語-語彙,寄付,,,図書室,,,寄贈,,False,,,,False,,,,False,False,True,,
978-4-021101-25-0,48696,2016/11/04,語彙・読解力検定公式テキスト合格力養成BOOK準2級  ,ｺﾞｲ ﾄﾞｯｶｲﾘｮｸ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ ｺﾞｳｶｸﾘｮｸ ﾖｳｾｲ ﾌﾞｯｸ ｼﾞｭﾝﾆｷｭｳ,,,,,朝日新聞社編・著，ベネッセコーポレーション編・著 ,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ﾍﾝ･ﾁｮ ﾍﾞﾈｯｾ ｺｰﾎﾟﾚｰｼｮﾝ ﾍﾝ･ﾁｮ,,814,ア,,朝日新聞社,2015,137p,21cm,1200,,語彙・読解力検定の準2級用公式テキストの改訂2版。最新時事用語、語彙や運用力、読解力の身につけ方を分かりやすく解説。,日本語-語彙 ,寄付,,,図書室,,,寄贈,,False,,,,False,,,,False,False,True,,
978-4-021101-25-0,48722,2016/11/15,語彙・読解力検定公式テキスト合格力養成BOOK準2級  ,ｺﾞｲ ﾄﾞｯｶｲﾘｮｸ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ ｺﾞｳｶｸﾘｮｸ ﾖｳｾｲ ﾌﾞｯｸ ｼﾞｭﾝﾆｷｭｳ,,,,,朝日新聞社編・著，ベネッセコーポレーション編・著 ,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ﾍﾝ･ﾁｮ ﾍﾞﾈｯｾ ｺｰﾎﾟﾚｰｼｮﾝ ﾍﾝ･ﾁｮ,,814,ア,,朝日新聞社,2015,137p,21cm,1200,,語彙・読解力検定の準2級用公式テキストの改訂2版。最新時事用語、語彙や運用力、読解力の身につけ方を分かりやすく解説。,日本語-語彙 ,寄付,,,図書室,,,寄贈,,False,,,,False,,,,False,False,True,,
978-4-021101-31-1,48697,2016/11/04,語彙・読解力検定公式テキスト合格力養成BOOK3級 ,ｺﾞｲ ﾄﾞｯｶｲﾘｮｸ ｹﾝﾃｲ ｺｳｼｷ ﾃｷｽﾄ ｺﾞｳｶｸﾘｮｸ ﾖｳｾｲ ﾌﾞｯｸ ｻﾝｷｭｳ,,,,,朝日新聞社編・著，ベネッセコーポレーション編・著 ,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ﾍﾝ･ﾁｮ ﾍﾞﾈｯｾ ｺｰﾎﾟﾚｰｼｮﾝ ﾍﾝ･ﾁｮ,,814,ア,,朝日新聞社,2015,117p,21cm,1000,,語彙・読解力検定の3級用公式テキストの改訂版。最新時事用語、語彙や運用力、読解力の身につけ方を分かりやすく解説。,日本語-語彙 ,寄付,,,図書室,,,寄贈,,False,,,,False,,,,False,False,True,,
978-4-021906-98-5,49256,2016/11/16,身近な素材を使ったカラーで楽しむつまみ細工,ﾐｼﾞｶ ﾅ ｿｻﾞｲ ｵ ﾂｶｯﾀ ｶﾗｰ ﾃﾞ ﾀﾉｼﾑ ﾂﾏﾐ ｻﾞｲｸ,,,Ａｓａｈｉ　Ｏｒｉｇｉｎａｌ ６７３,ｱｻﾋｵﾘｼﾞﾅﾙ 673,,,,594.6,ﾐ,,朝日新聞出版（発売）,2016,63p,26cm,1400,16041860,好きな素材や色を組み合わせて、もっと身近に「つまみ細工」を楽しんでみませんか？　コットンやキュプラなど身近にある材料で作る、つまみ細工を紹介します。,ツマミザイク　つまみ細工,図書費,ＴＲＣ,1400,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-022216-16-8,49040,2016/06/02,朝日新聞報道写真集 ２０１６ ２０１５年１月～１２月,ｱｻﾋｼﾝﾌﾞﾝ ﾎｳﾄﾞｳ ｼｬｼﾝｼｭｳ ﾆｾﾝｼﾞｭｳｺﾞ ﾈﾝ ｲﾁｶﾞﾂ ｼﾞｭｳﾆｶﾞﾂ,,,,,朝日新聞社／編,ｱｻﾋｼﾝﾌﾞﾝｼｬ,,748,ｱ,16,朝日新聞出版,2016,207p,26cm,3000,16003350,戦後最長の国会で安保法案成立、「イスラム国」の人質事件とテロ、記録的豪雨で鬼怒川決壊など、重要ニュースの瞬間をカラーで特集。２０１５年の報道写真を月ごとに掲載し解説。訃報写真も収録。,,図書費,,3000,図書室,,,,,False,,,,False,,,1,False,False,False,,
978-4-022276-40-7,49039,2016/06/02,朝日キーワード ２０１７,ｱｻﾋ ｷｰﾜｰﾄﾞ,,,,,朝日新聞出版／編,ｱｻﾋｼﾝﾌﾞﾝｼｭｯﾊﾟﾝ,,813.7,ｱ,17,朝日新聞出版,2016,286p,21cm,1200,16003348,幅広いジャンルから現代社会を知るために必須の「キーワード」を厳選した現代用語集。朝日新聞の第一線記者らが豊富な写真と図表とともにニュースのツボをわかりやすく解説する。巻末に重要ニュース月表なども収録。,ジジヨウゴ ジテン　時事用語 辞典,図書費,,1200,図書室,,,欧文タイトル：ＡＳＡＨＩ　ＫＥＹＷＯＲＤＳ,,False,,,,False,,,,False,False,False,,
978-4-022513-69-4,49042,2016/06/02,天声人語 ２０１５年７月－１２月,ﾃﾝｾｲｼﾞﾝｺﾞ,,,,,朝日新聞論説委員室／著,ｱｻﾋ ｼﾝﾌﾞﾝｼｬ ｱｻﾋｼﾝﾌﾞﾝ ﾛﾝｾﾂ ｲｲﾝｼﾂ,,304,ﾃ,15-7,朝日新聞出版,2016,280 5p,19cm,1500,16014579,『朝日新聞』の名物コラム「天声人語」の２０１５年後半分を全収録。７０年目の原爆忌、安保関連法成立、日本ラグビー大活躍、パリ同時多発テロなど、幅広いトピックス。時事年表・人名索引も収録。,,図書費,,1500,図書室,,,,,False,,,,False,,,,False,False,True,,
978-4-022514-14-1,49253,2016/11/16,天声人語 ２０１６年１月－６月,ﾃﾝｾｲ ｼﾞﾝｺﾞ,,,,,朝日新聞論説委員室／著,ｱｻﾋｼﾝﾌﾞﾝｼｬ ｱｻﾋｼﾝﾌﾞﾝﾛﾝｾﾂ ｲｲﾝｼﾂ,,304,テ,16-1,朝日新聞出版,2016,264 5p,19cm,1500,16046542,『朝日新聞』の名物コラム「天声人語」の２０１６年前半分を全収録。両陛下がフィリピン訪問、パナマ文書、熊本地震、オバマ大統領が広島訪問、舛添都知事辞任など、幅広いトピックス。時事年表・人名索引も収録。,,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
978-4-022648-03-7,49041,2016/06/02,ことり,ｺﾄﾘ,,,朝日文庫 お５２－２,ｱｻﾋﾌﾞﾝｺ ｵ-52-2,小川 洋子／著,ｵｶﾞﾜ ﾖｳｺ,,913.6,ｵ,,朝日新聞出版,2016,311p,15cm,580,16001770,人間の言葉は話せないけれど、小鳥のさえずりを理解する兄と、兄の言葉を唯一わかる弟。二人は支えあってひっそりと生きていく。やがて兄は亡くなり、弟は「小鳥の小父さん」と人々に呼ばれて…。慎み深い兄弟の一生を描く。,,図書費,,580,文庫書架,,,,,False,,,,False,,,,False,False,False,,
978-4-022735-56-0,49374,2016/12/08,折れない自信をつくるシンプルな習慣,ｵﾚﾅｲ ｼﾞｼﾝ ｵ ﾂｸﾙ ｼﾝﾌﾟﾙﾅ ｼｭｳｶﾝ,,,朝日新書 ４５６,ｱｻﾋｼﾝｼｮ 456,心屋 仁之助／著,ｺｺﾛﾔ ｼﾞﾝﾉｽｹ,,159,ｺ,,朝日新聞出版,2014,187p,18cm,720,14020125,自信をなくしたときは、頑張って結果を出すことで、自信を取り戻そうとしがち。でも、そうやってつくられた自信は折れやすい。心理カウンセラーが、本物の「折れない自信」を育てるコツを伝授する。,ジンセイクン　人生訓,図書費,ＴＲＣ,720,新書書架,,,,,False,,,,False,,,,False,False,False,,
