ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
9784-591174333,52267,2023/01/10,跳べ、暁！,ﾄﾍﾞ ｱｶﾂｷ,,,ポプラ文庫　ふ８－１,ﾎﾟﾌﾟﾗﾌﾞﾝｺ ﾌ-8-1,藤岡 陽子 著,ﾌｼﾞｵｶ ﾖｳｺ,,913.6,フ,,ポプラ社,2023,399p,16cm,800,22026076,父親と田舎へ越してきた１４歳の暁は、学年イチの秀才の欣子、不法滞在のタンザニア人・ブミリアたちと女子バスケット部を立ち上げる。初心者の集まりだったチームで苦闘する暁たちの前に、本田薫が現れ…。,,図書費,ＴＲＣ,800,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-591174630,52237,2022/12/21,９月１日　母からのバトン,ｸｶﾞﾂ ﾂｲﾀﾁ,,,ポプラ新書　２２７,ﾎﾟﾌﾟﾗｼﾝｼｮ 227,樹木 希林 著　内田 也哉子 著,ｷｷ ｷﾘﾝ ｳﾁﾀﾞ ﾔﾔｺ,,371.4,キ,,ポプラ社,2023,284p,18cm,920,22031514,「死なないで、死なないで。今日は、大勢の子どもが自殺してしまう日なの」　２０１８年９月１日、病室で繰り返しつぶやいた樹木希林。母である樹木希林が遺した言葉と、それを受け内田也哉子が対談し紡ぎ出した言葉を紹介。,フトウコウ　不登校,図書費,ＴＲＣ,920,新書書架,,,,,False,,,,False,,,,False,False,False,,
9784-594090821,51993,2022/07/06,レオ・ブルース短編全集,ﾚｵ ﾌﾞﾙｰｽ ﾀﾝﾍﾟﾝ ｾﾞﾝｼｭｳ,,,扶桑社ミステリー　フ４２－５,ﾌｿｳｼｬﾐｽﾃﾘｰ ﾌ-42-5,レオ・ブルース 著　小林 晋 訳,ﾌﾞﾙｰｽ ﾚｵ ｺﾊﾞﾔｼ ｽｽﾑ ﾚｵﾌﾞﾙｰｽ,,933.7,ブ,,扶桑社,2022,396 3p,16cm,1200,22018128,探偵小説作家レオ・ブルースの全短編を収録。本格の醍醐味が凝縮された名作のほか、図書館で発掘された未刊のタイプ原稿から直接邦訳した１１編（うち世界初紹介９編）と発見者による解説も掲載する。,,図書費,ＴＲＣ,1200,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-594092153,52217,2022/12/21,夜のエレベーター,ﾖﾙ ﾉ ｴﾚﾍﾞｰﾀｰ,,,扶桑社ミステリー　タ１０－１,ﾌｿｳｼｬﾐｽﾃﾘｰ ﾀ-10-1,フレデリック・ダール 著　長島 良三 訳,ﾀﾞｰﾙ ﾌﾚﾃﾞﾘｸ ﾅｶﾞｼﾏ ﾘｮｳｿﾞｳ ﾌﾚﾃﾞﾘｯｸﾀﾞｰﾙ,,953.7,ダ,,扶桑社,2023,219p,16cm,880,22030559,６年ぶりにパリへ帰ってきた「ぼく」。クリスマス・イブでにぎわう街の憧れの店へ食事に入ると、小さな娘を連れた、かつて愛した人に似た若い母親に出会い…。謎と驚きに満ちた戦後フランス・ミステリーの傑作。,,図書費,ＴＲＣ,880,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-596541550,80581,2022/06/16,短編画廊　絵から生まれた１７の物語,ﾀﾝﾍﾟﾝ ｶﾞﾛｳ,,,ハーパーＢＯＯＫＳ　Ｍ・フ６・１,ﾊｰﾊﾟｰﾌﾞｯｸｽ M-ﾌ-6-1,ローレンス・ブロック 編　田口 俊樹 ほか訳,ﾌﾞﾛｯｸ ﾛｰﾚﾝｽ ﾀｸﾞﾁ ﾄｼｷ ﾛｰﾚﾝｽﾌﾞﾛｯｸ,,933.78,ﾀ,,ハーパーコリンズ・ジャパン,2021,485p 図版18p,15cm,1000,21021020,すべての絵には物語がある－。名だたる作家たちが、米国の名画家エドワード・ホッパーの絵から物語を紡ぐ。高級アパートメントで暮らす夫婦の恐ろしい秘密とは－。Ｓ・キング「音楽室」など、全１７編を収録する。,ショウセツ（アメリカ） ショウセツシュウ　小説（アメリカ） 小説集,図書費,白山商会,900,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-596541574,80633,2022/08/30,誘拐の日,ﾕｳｶｲ ﾉ ﾋ,,,ハーパーＢＯＯＫＳ　Ｍ・チ１・１,ﾊｰﾊﾟｰﾌﾞｯｸｽ M-ﾁ-1-1,チョン ヘヨン 著　米津 篤八 訳,ﾁｮﾝ ﾍﾖﾝ ﾖﾈｽﾞ ﾄｸﾔ,,929.13,ﾁ,,ハーパーコリンズ・ジャパン,2021,495p,15cm,1173,21025377,娘の手術費用のため誘拐を決意したミョンジュン。ところがターゲットの少女ロヒをうっかり車ではね、その衝撃でロヒは記憶を失う。しかもロヒの家から両親の死体が発見され、ミョンジュンは殺人の容疑者に…。韓国ミステリー。,,図書費,白山商会,1056,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-623091621,80583,2022/06/16,人類学者は異文化をどう体験したか　１６のフィールドから,ｼﾞﾝﾙｲｶﾞｸｼｬ ﾜ ｲﾌﾞﾝｶ ｵ ﾄﾞｳ ﾀｲｹﾝ ｼﾀ ｶ,,,,,桑山 敬己 編著,ｸﾜﾔﾏ ﾀｶﾐ,,389.04,ｸ,,ミネルヴァ書房,2021,14 333p,19cm,2500,21014812,文化人類学の魅力は、他者の世界をフィールドワークによって深く知ることにある。外国人や在野研究者を含む１６人の多彩な人類学者たちが、各々のフィールドで身体知として掴んだ他者の姿と世界を伝える。読書案内も掲載。,ブンカジンルイガク　フィールドワーク　文化人類学　フィールドワーク,図書費,白山商会,2250,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-635049504,52244,2022/12/21,ニホンオオカミの最後　狼酒・狼狩り・狼祭りの発見,ﾆﾎﾝ ｵｵｶﾐ ﾉ ｻｲｺﾞ,,,ヤマケイ文庫,ﾔﾏｹｲﾌﾞﾝｺ,遠藤 公男 著,ｴﾝﾄﾞｳ ｷﾐｵ,,382.1,エ,,山と溪谷社,2022,302p,15cm,900,22042651,ニホンオオカミはどうやって絶滅したのか？　東北の地で明治・大正を生き、オオカミを見てきた山の民の言葉を集め、藩政の書面をたどりながら、ニホンオオカミの最後に迫るノンフィクション。,イワテケン フウゾク　オオカミ　岩手県 風俗　おおかみ（狼）,図書費,ＴＲＣ,900,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-635490580,52031,2022/07/21,バテない登山技術　プロガイドの新提案,ﾊﾞﾃﾅｲ ﾄｻﾞﾝ ｷﾞｼﾞｭﾂ,,,,,野中 径隆 著,ﾉﾅｶ ﾐﾁﾀｶ,,786.1,ノ,,山と溪谷社,2022,143p,21cm,1700,22007754,疲労を軽くする呼吸法、筋肉の負担を減らす歩き方、足の痛みを防ぐ靴の履き方、山小屋で快眠するコツなど、プロの登山ガイドがバテないための極意をイラストを交えて解説する。「Ｑ＆Ａでわかる山の快適歩行術」の続編。,トザン　登山,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635510639,80559,2022/06/08,山小屋クライシス　国立公園の未来に向けて,ﾔﾏｺﾞﾔ ｸﾗｲｼｽ,,,ヤマケイ新書　ＹＳ０６１,ﾔﾏｹｲｼﾝｼｮ 61,吉田 智彦 著,ﾖｼﾀﾞ ﾄﾓﾋｺ,,786.1,ﾖ,,山と溪谷社,2021,187p,18cm,900,21038378,山になくてはならない山小屋に今、迫っている危機とは。ヘリコプター、トイレなど各問題に造詣の深いエキスパートの意見を聞きながら、現在の管理・運営システムの問題点や、国立公園が発展していくべき方向などを考える。,ヤマゴヤ　コクリツコウエン　山小屋　国立公園,図書費,白山商会,891,新書書架,,,,,False,,,,False,,,1,False,False,True,,
9784-635810203,52030,2022/07/21,禁断の植物園,ｷﾝﾀﾞﾝ ﾉ ｼｮｸﾌﾞﾂｴﾝ,,,,,船山 信次 著,ﾌﾅﾔﾏ ｼﾝｼﾞ,,471.9,フ,,山と溪谷社,2022,221p,16cm,1600,22007766,アヘン・モルヒネ・ヘロインを人類に与えた「ケシ」、燻る煙が見せるひとときの夢「タバコ」、ソクラテスの処刑に使われた「ドクニンジン」…。人間の欲望を満たし、時にその闇へ陥れる麻薬や有毒植物、薬用植物３６種を紹介。,ユウドクショクブツ　ヤクヨウショクブツ　有毒植物　薬用植物,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635823678,51977,2022/07/06,鉄道好きのための法律入門　ルールを守って鉄道を気持ちよく乗る・楽しむ,ﾃﾂﾄﾞｳ ｽﾞｷ ﾉ ﾀﾒ ﾉ ﾎｳﾘﾂ ﾆｭｳﾓﾝ,,,,,小島 好己 著,ｺｼﾞﾏ ﾖｼｷ,,686.1,コ,,山と溪谷社（発売）,2022,157p,19cm,1500,22011185,鉄道撮影には許可が必要？　ＩＣカード乗車券は誰のもの？　女性専用車両に異性が乗るのは？　鉄道に乗ったり、鉄道趣味を楽しむうえで知っておきたいルールや素朴な疑問を、法律に基づいてＱ＆Ａ形式で解説する。,テツドウ ホウレイ　鉄道 法令,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635823883,52194,2022/12/21,ハチのいない蜂飼い,ﾊﾁ ﾉ ｲﾅｲ ﾊﾁ ｶｲ,,,,,西村 玲子 著,ﾆｼﾑﾗ ﾚｲｺ,,646.9,ニ,,山と溪谷社（発売）,2023,127p,18cm,1800,22028483,小さないきものたちは、淡々と生きる姿を見せてくれる－。岐阜県郡上市で小さな洋菓子店を経営する著者が、ニホンミツバチとの暮らしや、それを取り巻く自然のお話を綴る。養老孟司との対談も収録。,ミツバチ　みつばち（蜜蜂）,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-635823975,51978,2022/07/06,みのり菓子　旅するようにお菓子をつくる,ﾐﾉﾘ ｶﾞｼ,,,,,小林 優子 著,ｺﾊﾞﾔｼ ﾕｳｺ,,596.6,コ,,山と溪谷社（発売）,2022,159p,21cm,1700,22019453,お店を持たない京都の和菓子屋「みのり菓子」。スープで食べる苺大福、フレッシュ檸檬の最中、桃の雫など、ふと目に入るものにインスピレーションを得て作った毎月のお菓子の写真とともに、お菓子にまつわる話などを紹介する。,ワガシ　和菓子,図書費,ＴＲＣ,1700,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-641174665,52075,2022/09/21,伴走型支援　新しい支援と社会のカタチ,ﾊﾞﾝｿｳ ｶﾞﾀ ｼｴﾝ,,,,,奥田 知志 編　原田 正樹 編,ｵｸﾀﾞ ﾄﾓｼ ﾊﾗﾀﾞ ﾏｻｷ,,369,バ,,有斐閣,2022,8 199p,22cm,2000,21035758,ひきこもり、８０５０問題、ゴミ屋敷、生活困窮、子どもの貧困…。深まる社会的孤立に、つながり続ける支援を！　伴走型支援の基本的な概念や課題、価値、可能性から、これからの支援のあり方、社会のあり方までを論じる。,シャカイフクシ　社会福祉,寄付,ＴＲＣ,2000,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-642059268,80527,2022/05/09,沖縄戦の子どもたち,ｵｷﾅﾜｾﾝ ﾉ ｺﾄﾞﾓﾀﾁ,,,歴史文化ライブラリー　５２６,ﾚｷｼﾌﾞﾝｶﾗｲﾌﾞﾗﾘｰ 526,川満 彰 著,ｶﾜﾐﾂ ｱｷﾗ,,219.906,ｶ,,吉川弘文館,2021,7 230p,19cm,1700,21021659,少年兵・学徒隊への動員、学童疎開、集団自決、戦争孤児…。太平洋戦争末期の沖縄で、激しい戦禍に遭った少年少女たち。彼らの体験や視点を通し、二度と戦争を起こさないために何ができるのかを考える。,オキナワケン レキシ　タイヘイヨウセンソウ　ジドウ レキシ　沖縄県 歴史　太平洋戦争（１９４１～１９４５）　児童 歴史,図書費,白山商会,1683,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-651201290,80621,2022/07/08,基本の日曜大工　決定版,ｷﾎﾝ ﾉ ﾆﾁﾖｳﾀﾞｲｸ,,,暮らしの実用シリーズ,ｸﾗｼﾉｼﾞﾂﾖｳｼﾘｰｽﾞ,,,,592.7,ｷ,,ワン・パブリッシング,2009,210p,24cm,1600,21141199,生活の中には、ＤＩＹで実現・解決できる「あったらいいな」や「困った」がいっぱい。木工ＤＩＹの家具作りから、ちょっとしたリフォーム・修繕まで、日曜大工の手順を写真で丁寧に解説します。,モッコウ　木工,図書費,白山商会,1584,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-651202587,52247,2022/12/21,のせて焼くだけ。毎日のオーブンレシピ　肉も野菜もこんがりがおいしい,ﾉｾﾃ ﾔｸ ﾀﾞｹ ﾏｲﾆﾁ ﾉ ｵｰﾌﾞﾝ ﾚｼﾋﾟ,,,,,市瀬 悦子 著,ｲﾁｾ ｴﾂｺ,,596,イ,,ワン・パブリッシング,2022,95p,26cm,1450,22041837,下味をつけた材料を耐熱皿にのせて、オーブンで焼くだけ。肉や魚、野菜が主役の気軽なふだんのおかずから、人気のグラタンやドリア、おもてなしにぴったりのごちそうまで、バリエーション豊かなオーブン料理を紹介します。,リョウリ　料理,図書費,ＴＲＣ,1450,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-750353166,51887,2022/07/06,五色のメビウス　「外国人」とともにはたらきともにいきる,ｲﾂﾂｲﾛ ﾉ ﾒﾋﾞｳｽ  ｺﾞｼｷ ﾉ ﾒﾋﾞｳｽ,,,,,信濃毎日新聞社 編,ｼﾅﾉﾏｲﾆﾁｼﾝﾌﾞﾝｼｬ,,366.8,イ,,明石書店,2022,388p,19cm,1800,22008362,外国人技能実習、特定技能、留学生、日系人労働者、外国人花嫁、非正規滞在、入管問題…。新型コロナウイルスの感染が拡大するなかでの外国人労働者問題に切り込んだ『信濃毎日新聞』の連載キャンペーンを書籍化。,ガイコクジンロウドウシャ　外国人労働者,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-750517674,52080,2022/12/21,わたしは「ひとり新聞社」　岩手県大槌町で生き、考え、伝える,ﾜﾀｼ ﾜ ﾋﾄﾘ ｼﾝﾌﾞﾝｼｬ,,,,,菊池 由貴子 著,ｷｸﾁ ﾕｷｺ,,369.3,キ,,亜紀書房,2022,259p,19cm,1800,22037730,東日本大震災後、岩手県大槌町の町民に町の情報を知らせたいという思いからスタートした『大槌新聞』。二度の心停止と離婚の挫折を抱えた内気な著者が、震災を契機にひとりで小さな新聞を創刊し書き続けた１０年間の奮闘記。,キクチ ユキコ　菊池由貴子　ヒガシニホンダイシンサイ　サイガイフッコウ　オオツチチョウ（イワテケン）　ジャーナリズム　東日本大震災（２０１１）　災害復興　大槌町（岩手県）　ジャーナリズム,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-751530030,80566,2022/06/08,ルース・ベイダー・ギンズバーグ,ﾙｰｽ ﾍﾞｲﾀﾞｰ ｷﾞﾝｽﾞﾊﾞｰｸﾞ,,,信念は社会を変えた！,ｼﾝﾈﾝﾜｼｬｶｲｵｶｴﾀ,ジェフ・ブラックウェル 編　ルース・ホブデイ 編　橋本 恵 訳,ﾌﾞﾗｯｸｳｪﾙ ｼﾞｪﾌ ﾎﾌﾞﾃﾞｲ ﾙｰｽ･ｱﾝﾅ ﾊｼﾓﾄ ﾒｸﾞﾐ ｼﾞｪﾌﾌﾞﾗｯｸｳｪﾙ ﾙｰｽﾎﾌﾞﾃﾞｲ,,289.3,ﾙ,,あすなろ書房,2020,85p,20cm,1000,20042678,その揺るがぬ信念を支えるものとは？　女性弁護士が全米にまだ３％しか存在しない時代に法曹界を志し、不屈の闘志で平等の実現に人生を捧げてきたルース・ベイダー・ギンズバーグのインタビューなどを収録する。,ギンズバーグ ルース・ベーダー,図書費,白山商会,990,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-758414166,51909,2022/07/06,古本食堂,ﾌﾙﾎﾝ ｼｮｸﾄﾞｳ,,,,,原田 ひ香 著,ﾊﾗﾀﾞ ﾋｶ,,913.6,ハ,,角川春樹事務所,2022,290p,19cm,1600,22010364,本が好きだという想いは強いが、進路に悩む国文科の学生、美希喜。そんな時、大叔父の古書店を、彼の妹の珊瑚さんが継ぐことに。美希喜は珊瑚さんの手伝いをするようになり…。『ランティエ』連載を改題、加筆修正し単行本化。,,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-758414227,52049,2022/09/21,金網の向こう　ぼくは米軍基地にある小学校に一年間通った,ｶﾅｱﾐ ﾉ ﾑｺｳ,,,,,向山 貴彦 文　たかしま てつを 絵,ﾑｺｳﾔﾏ ﾀｶﾋｺ ﾀｶｼﾏ ﾃﾂｵ,,913.6,ム,,角川春樹事務所,2023,95p,18cm,1300,22028182,転校先は米軍基地の中。同級生は、白人、黒人、黄色人種。そこでぼくが体験したのは－。作家・向山貴彦が残した原稿にイラストレーター・たかしまてつをが絵を加え、Ｔｗｉｔｔｅｒで連載した作品に描き下ろしを加えて書籍本。,,寄付,ＴＲＣ,1300,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-758414289,80754,2022/11/18,新！店長がバカすぎて,ｼﾝ ﾃﾝﾁｮｳ ｶﾞ ﾊﾞｶ ｽｷﾞﾃ,,,,,早見 和真 著,ﾊﾔﾐ ｶｽﾞﾏｻ,,913.6,ﾊ,,角川春樹事務所,2022,321p,19cm,1600,22034235,山本猛元店長が、３年ぶりに吉祥寺本店に店長として復帰した。張り切る店長だが、相変わらず、人を苛立たせる天才だ。しかし京子は、心の中で「お帰りなさい」とつぶやき…。『ランティエ』連載を加筆し書籍化。,,図書費,白山商会,1584,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-758439626,80794,2022/12/09,勇者たちへの伝言　いつの日か来た道,ﾕｳｼｬ ﾀﾁ ｴ ﾉ ﾃﾞﾝｺﾞﾝ,,,ハルキ文庫　ま１４－１,ﾊﾙｷﾌﾞﾝｺ ﾏ-14-1,増山 実 著,ﾏｽﾔﾏ ﾐﾉﾙ,,913.6,ﾏ,,角川春樹事務所,2015,354p,16cm,680,15058017,正秋は、小学生の頃、今は亡き父と初めてプロ野球観戦した日のことを思い出しつつ街を歩いていた。かつての西宮球場跡地に足を踏み入れた正秋の意識は、そこから４０数年前の「いつの日か来た道」へと飛び…。,,図書費,白山商会,673,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-758442343,80777,2022/11/28,風よ僕らに海の歌を,ｶｾﾞ ﾖ ﾎﾞｸﾗ ﾆ ｳﾐ ﾉ ｳﾀ ｵ,,,ハルキ文庫　ま１４－３,ﾊﾙｷﾌﾞﾝｺ ﾏ-14-3,増山 実 著,ﾏｽﾔﾏ ﾐﾉﾙ,,913.6,ﾏ,,角川春樹事務所,2019,450p,16cm,780,19006367,第二次世界大戦時、イタリア海軍の特務艦が神戸沖にいた。乗組員の料理を担当していたジルベルトは、イタリアの降伏で祖国へ帰る道を絶たれる。ジルベルトと家族たちは、戦後まもない宝塚でイタリア料理店を始め…。,,図書費,白山商会,772,文庫書架,,,,,False,,,,False,,,,False,False,True,,
9784-758444842,52250,2023/01/10,救いの森,ｽｸｲ ﾉ ﾓﾘ,,,ハルキ文庫　こ１５－１,ﾊﾙｷﾌﾞﾝｺ ｺ-15-1,小林 由香 著,ｺﾊﾞﾔｼ ﾕｶ,,913.6,コ,,角川春樹事務所,2022,304p,16cm,720,22019479,子どもがいじめや虐待、誘拐など命の危険を感じた時に起動させると、児童救命士がかけつける「ライフバンド」。その検査のため、新米児童救命士の長谷川は小学校に出向くが、そこでわざと警告音を鳴らす少年と出会い…。,,図書費,ＴＲＣ,720,文庫書架,,,,,False,,,,False,,,,False,False,False,,
9784-759261233,80544,2022/05/09,アルビノの話をしよう,ｱﾙﾋﾞﾉ ﾉ ﾊﾅｼ ｵ ｼﾖｳ,,,,,石井 更幸 編著,ｲｼｲ ﾉﾌﾞﾕｷ,,493.12,ｲ,,解放出版社,2017,94p,21cm,1300,17031902,全身のメラニン色素が生まれつきまったく、または不十分にしかつくれない体質をもつアルビノの人が暮らすうえでの困難や支援について、当事者と親が体験を綴る。医師などの立場からの、具体的なサポート情報も収録。,センテンセイハクヒショウ　先天性白皮症,図書費,白山商会,1287,図書室,,,,,False,,,,False,,,,False,False,True,,
9784-759816907,51897,2022/07/06,ゾウが教えてくれたこと　ゾウオロジーのすすめ,ｿﾞｳ ｶﾞ ｵｼｴﾃｸﾚﾀ ｺﾄ,,,ＤＯＪＩＮ選書　０９２,ﾄﾞｳｼﾞﾝｾﾝｼｮ 92,入江 尚子 著,ｲﾘｴ ﾅｵｺ,,489.7,イ,,化学同人,2021,185p,19cm,1500,21053240,地上最大の哺乳類、ゾウ。その進化の過程や体のつくり、野生での暮らしぶり、知能など、知っているようで知らないゾウの魅力を、ゾウ愛にあふれる著者があたたかな筆致で語り尽くす。,ゾウ　ぞう（象）,図書費,ＴＲＣ,1500,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-760154685,52044,2022/09/21,ＳＤＧｓとトイレ　地球にやさしく、誰もが使えるために,ｴｽﾃﾞｨｰｼﾞｰｽﾞ ﾄ ﾄｲﾚ,,,進化するトイレ,ｼﾝｶｽﾙﾄｲﾚ,日本トイレ協会 編,ﾆﾎﾝﾄｲﾚｷｮｳｶｲ,,518.5,エ,,柏書房,2023,257p,19cm,3000,22033193,安全で衛生的なトイレを利用できない人は世界中に約２０億人。トイレから世界を眺めてみたら、ＳＤＧｓがぐっと身近になってきた！　水を使わないドライトイレや雨水の活用など、これからのトイレの進むべき未来を考える。,ベンジョ　ジゾクカノウナカイハツ　便所　持続可能な開発,寄付,ＴＲＣ,3000,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-761275990,52050,2022/09/21,１３歳までに伝えたい男の子の心と体のこと　マンガでよくわかる！,ｼﾞｭｳｻﾝｻｲ ﾏﾃﾞ ﾆ ﾂﾀｴﾀｲ ｵﾄｺﾉｺ ﾉ ｺｺﾛ ﾄ ｶﾗﾀﾞ ﾉ ｺﾄ,,,,,やまがた てるえ 著　藤井 昌子 マンガ,ﾔﾏｶﾞﾀ ﾃﾙｴ ﾌｼﾞｲ ﾏｻｺ,,367.9,ヤ,,かんき出版,2022,221p,21cm,1450,22011763,自分も相手も大切にできる大人になろう！　心と体の変化から、思春期や性のことまで、男の子が豊かに育つために必要なことをマンガやＱ＆Ａを交えてやさしく解説する。書き込み式ワークあり。,シシュンキ　セイ　オトコノコノカラダ　ケ　ニオイ　ニキビ　セイショクキ　オンナノコノカラダ　セイテキマイノリティ　ジェンダー　インターネット　レンアイ　コミュニケーション　ニンシン　ヒニン　セクシャルハラスメント　ジンケン　ジゾクカノウナカイハツ　思春期　性　男の子のからだ　毛　におい　にきび　生殖器　女の子のからだ　性的マイノリティ　ジェンダー　インターネット　恋愛　コミュニケーション　妊娠　避妊　セクシャルハラスメント　人権　持続可能な開発　セイ　性,寄付,ＴＲＣ,1450,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-761276317,52124,2022/12/21,東大の先生！文系の私に超わかりやすく物理を教えてください！,ﾄｳﾀﾞｲ ﾉ ｾﾝｾｲ ﾌﾞﾝｹｲ ﾉ ﾜﾀｼ ﾆ ﾁｮｳ ﾜｶﾘﾔｽｸ ﾌﾞﾂﾘ ｵ ｵｼｴﾃ ｸﾀﾞｻｲ  ﾄｳﾀﾞｲ ﾉ ｾﾝｾｲ ﾌﾞﾝｹｲ ﾉ ﾜﾀｸｼ ﾆ ﾁｮｳ ﾜｶﾘﾔｽｸ ﾌﾞﾂﾘ ｵ ｵｼｴﾃ ｸﾀﾞｻｲ,,,,,西成 活裕 著　郷 和貴 聞き手,ﾆｼﾅﾘ ｶﾂﾋﾛ ｺﾞｳ ｶｽﾞｷ,,420,ニ,,かんき出版,2022,287p,21cm,1600,22038504,なぜエアコンは室温を変えられるのか。なぜギターはいろんな音を奏でられるのか。ラジオが聞こえる仕組みとは－。物理の基礎を、日常生活に関連づけて、会話形式でわかりやすく解説する。,ブツリガク　物理学,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-761513795,52103,2022/12/21,今昔地図でたどる京都大路散歩,ｺﾝｼﾞｬｸ ﾁｽﾞ ﾃﾞ ﾀﾄﾞﾙ ｷｮｳﾄ ｵｵｼﾞ ｻﾝﾎﾟ,,,,,原島 広至 著,ﾊﾗｼﾏ ﾋﾛｼ,,291.6,ハ,,学芸出版社,2022,159p,19cm,1800,22039933,ここでどんな人が住み、どんな事件が起きたのか。平安時代の道と現在の京都の道路との位置関係を、１８００分の１スケールの地図で表示。歴史と現代がリンクするよう、写真・彩色絵はがき・古絵図とともにガイドする。,キョウトシ キコウアンナイキ　キョウトシ レキシ　京都市 紀行・案内記　京都市 歴史,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-766136609,52127,2022/12/21,アップサイクル・ノート　今ある布を大切に使いまわす,ｱｯﾌﾟ ｻｲｸﾙ ﾉｰﾄ,,,,,グラフィック社編集部 編,ｸﾞﾗﾌｨｯｸｼｬ ｸﾞﾗﾌｨｯｸｼｬﾍﾝｼｭｳﾌﾞ,,593.3,ア,,グラフィック社,2023,119p,26cm,1600,22034733,使わなくなった布や捨てる洋服をよりすてきなものに生まれ変わらせる方法を提案。素材の形は変えずそこに新しくプラスする方法と、素材を材料として使い新しいものを作る方法、あわせて３２のアイデアを紹介します。,ヨウサイ　シュゲイ　洋裁　手芸,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-766137163,52128,2022/12/21,切手デザイナーの仕事　日本郵便切手・葉書室より,ｷｯﾃ ﾃﾞｻﾞｲﾅｰ ﾉ ｼｺﾞﾄ,,,,,間部 香代 著,ﾏﾍﾞ ｶﾖ,,693.8,マ,,グラフィック社,2022,187p,21cm,1800,22038939,日本の切手をつくる８人のデザイナー。８人の個性は異なり、デザインのスタイルもそれぞれ違う。８人８様の想いと仕事を紹介する。切手制作の流れなどを説明したコラムも掲載。,ユウビンキッテ　郵便切手,図書費,ＴＲＣ,1800,図書室,,,,,False,,,,False,,,,False,False,False,,
9784-767829821,51893,2022/07/06,歩いて、食べる京都のおいしい名建築さんぽ　京都名建築ガイド,ｱﾙｲﾃ ﾀﾍﾞﾙ ｷｮｳﾄ ﾉ ｵｲｼｲ ﾒｲ ｹﾝﾁｸ ｻﾝﾎﾟ,,,,,甲斐 みのり 著,ｶｲ ﾐﾉﾘ,,523.1,カ,,エクスナレッジ,2022,215p,19cm,1600,22013265,贅を凝らした豪商の別邸建築、明治の煙草王が築いた京都の迎賓館、銀行としてにぎわった格調高い空間…。名建築の趣とともに、おいしい食事・お茶・持ち帰りを味わえる、京都の建物を紹介します。データ：２０２２年３月現在。,ケンチク ニホン　キョウトシ キコウアンナイキ　建築 日本　京都市 紀行・案内記,図書費,ＴＲＣ,1600,図書室,,,,,False,,,,False,,,,False,False,False,,
