978-4-004308-07-2	0000036018	2002/10/05	メッカ　【カラー版】　／聖地の素顔／		岩波新書Ｒ８０７	野町　和嘉	167	ﾉ		岩波書店	2002	188	18	2002
978-4-004308-03-4	0000036019	2002/10/05	山を楽しむ		岩波新書Ｒ８０３	田部井　淳子	786	ﾀ		岩波書店	2002	230	18	2002
978-4-004308-06-5	0000036020	2002/10/05	神、この人間的なもの　／宗教をめぐる精神科医の対話／		岩波新書Ｒ８０６	なだいなだ	161	ﾅ		岩波書店	2002	218	18	2002
978-4-004308-01-0	0000036021	2002/10/05	読書力		岩波新書Ｒ８０１	齋藤　孝	019	ｻ		岩波書店	2002	210	18	2002
978-4-004308-00-3	0000036022	2002/10/05	日本語の教室		岩波新書Ｒ８００	大野　晋	810	ｵ		岩波書店	2002	229	18	2002
978-4-004308-05-8	0000036023	2002/10/05	旬の魚はなぜうまい		岩波新書Ｒ８０５	岩井　保	487	ｲ		岩波書店	2002	222	18	2002
978-4-004308-02-7	0000036024	2002/10/05	デモクラシーの帝国　／アメリカ・戦争・現代世界／		岩波新書Ｒ８０２	藤原　帰一	311	ﾌ		岩波書店	2002	214	18	2002
978-4-004308-04-1	0000036025	2002/10/05	生体肝移植　／京大チームの挑戦／		岩波新書Ｒ８０４	後藤　正治	494	ｺﾞ		岩波書店	2002	224	18	2002
978-4-005004-11-9	0000036026	2002/10/05	世界がステージ！　／国を越えて仕事するということ		岩波ｼﾞｭﾆｱ新書４１１	岩波書店編集部．編	361	ｲ		岩波書店	2002	210	18	2002
978-4-005004-09-6	0000036027	2002/10/05	日本の文化		岩波ｼﾞｭﾆｱ新書４０９	村井　康彦	361	ﾑ		岩波書店	2002	248	18	2002
978-4-005004-10-2	0000036028	2002/10/05	ぼくの瀬戸内海案内		岩波ｼﾞｭﾆｱ新書４１０	大林　宣彦	291	ｵ		岩波書店	2002	232	18	2002
978-4-062573-82-5	0000036029	2002/10/05	霊はあるか　／化学の視点から		BLUE BACKS B-１３８２	安斎　育郎	163	ｱ		講談社	2002	225	18	2002
978-4-062573-83-2	0000036030	2002/10/05	高校数学でわかるマクスウェル方程式　／電磁気を学びたい人、学びはじめた人		BLUE BACKS B-１３８３	竹内　淳	427	ﾀﾞ		講談社	2002	222	18	2002
978-4-062573-84-9	0000036031	2002/10/05	マックスウェルの悪魔　【新装版】　／確率から物理学へ		BLUE BACKS B-１３８４	都筑　卓司	420	ﾂ		講談社	2002	276	18	2002
978-4-062573-85-6	0000036032	2002/10/05	不確定性原理　【新装版】　／運命への挑戦		BLUE BACKS B-１３８５	都筑　卓司	420	ﾂ		講談社	2002	270	18	2002
978-4-152084-25-5	0000036033	2002/10/05	ヴィーナスという子　／存在を忘れられた少女の物語			トリイ・ヘイデン／入江　真佐子．訳	936	ﾍ		早川書房	2002	492	20	2002
978-4-835539-70-6	0000036034	2002/10/05	子どもに何を伝えますか			平野　和子	379.9	ﾋ		文芸社	2002	236	19	2002
978-4-816917-19-6	0000036035	2002/10/05	【新訂】　図書館活用術　／探す・調べる・知る・学ぶ／			藤田　節子	015	ﾌ		日外アソシエーツ	2002	237	21	2002
978-4-103223-13-9	0000036036	2002/10/05	言葉の力、生きる力			柳田　邦男	914.6	ﾔ		新潮社	2002	249	20	2002
978-4-569622-40-8	0000036037	2002/10/05	いまでも天国にいちばん近い島　／物語と写真で甦るニューカレドニア心の旅			森村　桂／後藤　鐵郎．写真	915.6	ﾓ		ＰＨＰ研究所	2002	126	20	2002
	0000036038	2002/10/10	肩ごしの恋人			唯川　恵	913.6	ﾕ		ﾏｶﾞｼﾞﾝﾊｱｽ	2002	293	20	2002
978-4-915512-45-2	0000036039	2002/10/10	ハリー・ポッターと炎のゴブレット　〈上〉			Ｊ．Ｋ．ローリング／松岡　佑子．訳	933	ﾛ	４上	角川書店	2002	557	22	2002
978-4-915512-45-2	0000036040	2002/10/10	ハリー・ポッターと炎のゴブレット　〈下〉			Ｊ．Ｋ．ローリング／松岡　佑子．訳	933	ﾛ	４下	角川書店	2002	582	22	2002
978-4-316349-70-1	0000036042	2002/10/10	学習スキルの考え方と授業づくり			多田　孝志／田川　寿一	375.1	ｶﾞ		教育出版	2002	132	26	2002
978-4-093873-78-9	0000036043	2002/10/12	国語１００年　／二〇世紀、日本語はどのような道を歩んできたか			倉島　長正	810.9	ｸ		小学館	2002	288	20	2002
978-4-793321-05-4	0000036045	2002/10/12	学校図書館を活用する学び方の指導　／新しい教育をつくる司書教諭のしごと　１			宅間　紘一	017	ﾀ	1	全国学校図書館協議会	2002	123	21	2002
978-4-652077-16-0	0000036046	2002/10/12	麦ふみクーツェ			いしい　しんじ	913.6	ｲ		理論社	2002	442	19	2002
978-4-309230-69-6	0000036047	2002/10/12	タロット　／こころの図像学			鏡　リュウジ	148.9	ｶ		河出書房新社	2002	222	22	2002
978-4-087745-68-9	0000036048	2002/10/12	水滸伝　６／風塵の章			北方　謙三	913.6	ｷ	6	集英社	2002	341	20	2002
978-4-087745-82-5	0000036049	2002/10/12	水滸伝　７／烈火の章			北方　謙三	913.6	ｷ	7	集英社	2002	341	20	2002
978-4-794965-39-4	0000036050	2002/10/12	たましいの場所			早川　義夫	914.6	ﾊ		晶文社	2002	267	20	2002
978-4-906379-97-2	0000036051	2002/10/12	からだを感じよう　／自分をもっと好きになるために		からだの本	丸本　百合子	495	ﾏ		クレヨンハウス	2002	245	19	2002
978-4-584159-43-9	0000036052	2002/10/12	緒方貞子という生き方			黒田　龍彦	289.1	ｸ		ＫＫベストセラーズ	2002	207	20	2002
978-4-872336-59-7	0000036053	2002/10/12	こんなにへんだぞ！　／『空想科学読本』			山本　弘	404	ﾔ		太田出版	2002	359	19	2002
978-4-895001-08-3	0000036054	2002/10/12	論理的文章学習帳　／コンピュータを活用した論理的な文章の書き方			入部　明子	816	ｲ		牧野出版	2002	95	20	2002
978-4-882317-66-1	0000036055	2002/10/12	紫外線Ｑ＆Ａ　／お日さまと仲良くつき合う方法			市橋　正光	494.8	ｲ		シーエムシー出版	2002	132	21	2002
978-4-574701-62-4	0000036056	2002/10/12	バラの園を夢見て　／オールドローズとつるバラの庭づくり			中村　晃／婦人生活社	627.77	ﾌ		婦人生活社	2002	160	24	2002
978-4-413033-63-3	0000036057	2002/10/15	大人の教科書　国語の時間			大人の教科書編集委員会．編	910	ｵ		青春出版社	2002	206	20	2002
978-4-763001-06-1	0000036058	2002/10/15	十二番目の天使			オグ・マンディーノ／坂本　貢一．訳	933	ﾏ		求龍堂	2002	268	20	2002
978-4-163211-80-0	0000036059	2002/10/15	パーク・ライフ			吉田　修一	913.6	ﾖ		文藝春秋	2002	176	20	2002
978-4-022577-59-7	0000036060	2002/10/15	少年に奪われた人生　／犯罪被害者遺族の闘い---			藤井　誠二	368.71	ﾌ		朝日新聞社	2002	248	20	2002
978-4-808306-33-5	0000036061	2002/10/15	誇り　／ドラガン・ストイコビッチの軌跡			木村　元彦	783.47	ﾕ		東京新聞出版局	1998	238	20	2002
978-4-760122-64-6	0000036062	2002/10/15	子どもと大人が出会う場所　／本のなかの「子ども性」を探る		子どもと本　１	ピーター・ホリンデイル／猪熊　葉子．訳	909	ｶ	1	柏書房	2002	318	20	2002
978-4-760122-65-3	0000036063	2002/10/15	本を読む少女たち　／シ゜ョー、アン、メアリーの世界		子どもと本　２	シャーリー・フォスター＆ジュディ・シモンズ／川端　有子．訳	909	ｶ	2	柏書房	2002	446	20	2002
978-4-760945-97-9	0000036064	2002/10/15	邦楽箏始め　／今日からの授業のために／			山口　修／田中　健次	375.76	ﾔ		河合楽器製作所出版部	2002	181	21	2002
978-4-812409-89-3	0000036065	2002/10/15	ＢＥＣＫＨＡＭ　／すべての愛について語ろう			ジョー・スティーヴンソン／細谷　和宏．訳	783.4	ｽ		竹書房	2002	160	24	2002
978-4-872691-15-3	0000036067	2002/10/15	小澤征爾と子供たちへのまなざし			石井　清司	762.1	ｲ		ＮＥＣメディアプロダクツ	2002	266	19	2002
978-4-901714-13-6	0000036068	2002/10/15	日本発見			ステラン・ダニエルソン／野坂　理絵／田中　智子／斎藤　広達．訳	783.47	ﾀﾞ		アミューズブックス	2002	239	19	2002
978-4-087752-81-6	0000036070	2002/10/15	白い薔薇の淵まで			中山　可穂	913.6	ﾅ		講談社	2001	201	20	2002
978-4-334001-55-1	0000036072	2002/10/15	パレード			吉田　修一	913.6	ﾖ		幻冬舎	2002	282	20	2002
978-4-062110-67-9	0000036073	2002/10/15	キャベツの新生活			有吉　玉青	913.6	ｱ		講談社	2002	277	20	2002
978-4-582831-22-1	0000036074	2002/10/15	Ｔｈｅ Guys(ザ・ガイズ)消防士たち			アン・ネルソン／高橋　由紀子／田中　宏明．訳	932.7	ﾈ		平凡社	2002	165	20	2002
978-4-478702-49-9	0000036075	2002/10/15	人生がつまらない人へ			藤原　和博	159	ﾌ		ダイヤモンド社	2002	165	20	2002
978-4-872336-96-2	0000036076	2002/10/15	アトピーの女王			雨宮　処凛	494.8	ｱ		太田出版	2002	237	19	2002
978-4-005004-13-3	0000036077	2002/10/18	パリに生きた科学者　湯浅年子		岩波ジュニア新書４１３	山崎　美和恵	289.1	ﾔ		岩波書店	2002	196	18	2002
978-4-005004-12-6	0000036078	2002/10/18	ゾウの歩んできた道		岩波ジュニア新書４１２	小原　秀雄	489	ｵ		岩波書店	2002	231	18	2002
978-4-005004-12-6	0000036079	2002/10/18	万葉集入門		岩波ジュニア新書４１４	鈴木　日出男	911	ｽ		岩波書店	2002	208	18	2002
978-4-004308-11-9	0000036080	2002/10/18	花のある暮らし		岩波新書Ｒ８１１	栗田　勇	627	ｸ		岩波書店	2002	225	18	2002
978-4-004308-10-2	0000036081	2002/10/18	国際マグロ裁判		岩波新書Ｒ８１０	小松　正之／遠藤　久	663	ｺ		岩波書店	2002	232	18	2002
978-4-004308-08-9	0000036082	2002/10/18	反骨のジャーナリスト		岩波新書Ｒ８０８	鎌田　慧	070	ｶ		岩波書店	2002	227	18	2002
978-4-004308-09-6	0000036083	2002/10/18	裁判官はなぜ誤るのか		岩波新書Ｒ８０９	秋山　賢三	327	ｱ		岩波書店	2002	204	18	2002
978-4-062573-86-3	0000036084	2002/10/18	素数入門　／計算しながら理解できる		BLUE BACKS B-１３８６	芹沢　正三	412	ｾ		講談社	2002	298	18	2002
978-4-062573-89-4	0000036085	2002/10/18	新・パズル物理入門　【新装版】　／常識を破ってみよう		BLUE BACKS B-１３８９	都筑　卓司	420	ﾂ		講談社	2002	280	18	2002
978-4-062573-88-7	0000036086	2002/10/18	タイムマシンの話　【新装版】　／超光速粒子とメタ相対論		BLUE BACKS B-１３８８	都筑　卓司	421	ﾂ		講談社	2002	243	18	2002
978-4-062573-87-0	0000036087	2002/10/18	「分かりやすい説明」の技術　／最強のプレゼンテーション１５のルール		ＢＬＵＥ　ＢＡＣＫＳ　Ｂ−１３８７	藤沢　晃治	504	ﾌ		講談社	2002	173	18	2002
978-4-491017-72-3	0000036088	2002/10/24	教科とリンクする「総合的な学習」のデザインと評価			広島大学附属福山中・高等学校	375.1	ﾋ		東洋館出版社	2002	187	26	2002
978-4-571300-27-1	0000036089	2002/10/23	弓と禅			オイゲン・ヘリゲル／稲富　栄次郎／上田　武．訳	789.5	ﾍ		福村出版	2002	165	20	2002
978-4-120033-09-4	0000036090	2002/10/23	パリの通りの物語			辻　啓一．文・写真	914.6	ﾂ		中央公論社	2002	221	20	2002
978-4-894192-49-2	0000036092	2002/10/23	クレーン男			ライナー・チムニク．文・画／矢川　澄子．訳	943	ﾁ		パロル舎	2002	172	19	2002
978-4-087745-84-9	0000036093	2002/10/23	スローグッドバイ			石田　衣良	913.6	ｲ		集英社	2002	245	20	2002
978-4-916199-37-9	0000036094	2002/10/23	ヒャクニチソウの満開の下			ミシェール・ウエスト／吉浦　澄子．訳	933	ｳ		産業編集センター	2002	491	20	2002
978-4-022577-00-9	0000036095	2002/10/23	貴婦人Ａの蘇生			小川　洋子	913.6	ｵ		朝日新聞社	2002	231	20	2002
978-4-529037-02-0	0000036096	2002/10/28	小花デザイン帳　／かわいい押し花パターン１８８と応用作品			日本ヴォーグ社	594.9	ﾆ		日本ヴォーグ社	2002	67	26	2002
978-4-061531-18-5	0000036097	2002/10/28	これでなっとく　使えるスポーツサイエンス			征矢　英昭／本山　貢／石井　好二郎．共著	780.19	ｿ		講談社	2002	173	21	2002
978-4-162112-68-9	0000036098	2002/10/28	お笑い超大国中国的真実			鷹木　敦．著／浅賀　行雄．画　	302.22	ﾀ		講談社	2002	283	20	2002
	0000036099	2002/10/28	元気のでるカラーコーディネート			齋藤　紀子	589.2	ｻ		文芸社	2002	157	19	2002
978-4-093873-44-4	0000036100	2002/10/28	死なないでいる理由			鷲田　清一	113	ﾜ		小学館	2002	270	20	2002
978-4-048733-62-5	0000036101	2002/10/28	金田一耕助に捧ぐ　九つの狂想曲			赤川　次郎．他	913.6	ｱ		角川書店	2002	254	20	2002
9784-413040211	0000036102	2002/10/28	いま韓国人は何を考えているのか		プレイブックス	豊田　有恒	302.2	ﾄ		青春出版社	2002	205	18	2002
978-4-885747-68-7	0000036104	2002/10/28	ザ・マジック　／だれにでもカンタンにできる			堤　芳郎	779.3	ﾂ		東京書籍	2002	109	21	2002
978-4-860640-08-8	0000036105	2002/10/28	論理的な英語力を鍛える　／議論交渉ディベートに強くなる			黒川　裕一	809.6	ｸ		ベレ出版	2002	274	21	2002
978-4-562035-47-2	0000036106	2002/10/28	同時多発テロがわかる１１のＱ＆Ａ			ミッチ・フランク／沢田　博．訳	316.4	ﾌ		原書房	2002	155	21	2002
978-4-334973-29-2	0000036107	2002/10/28	新世紀へようこそ			池澤　夏樹	316	ｲ		光文社	2002	397	19	2002
978-4-579208-24-1	0000036108	2002/10/31	完全自炊主義			千葉　真知子	596	ﾁ		文化出版局	2002	112	21	2002
978-4-795838-52-9	0000036110	2002/10/31	沢田マンション物語			古庄　弘枝	365.35	ｺ		情報センター出版局	2002	295	20	2002
978-4-264020-32-5	0000036111	2002/10/31	レッツロール！　／９・１１ 夫からのファイナル・コール		フォレストブック	リサ・ビーマー／ケン・アブラハム／中嶋　典子．訳	687.7	ﾋﾞ		いのちのことば社	2002	237	19	2002
978-4-480803-65-8	0000036112	2002/10/31	一滴の嵐			小島　小陸	913.6	ｺ		筑摩書房	2002	355	20	2002
	0000036113	2002/12/04	現代文学鑑賞辞典			栗坪　良樹．編	910.26	ｸ		東京堂出版	2002	430	20	2002
978-4-487796-33-5	0000036114	2002/10/31	レイチェル　／レイチェル・カーソン　／『沈黙の春』の生涯			リンダ・リア／上東　恵子．訳	289.3	ﾘ		東京書籍	2002	797	20	2002
978-4-104522-01-9	0000036115	2002/10/31	花伽藍			中山　可穂	913.6	ﾅ		新潮社	2002	243	20	2002
978-4-812521-49-6	0000036116	2002/10/31	こどもに教える　社会のしくみ　／政治・司法・国		わかったつもりで大人のつもり? !	こどもの疑問解決委員会．編	312.1	ｺ		ＤＡＩ−Ｘ出版	2002	193	19	2002
978-4-048733-82-3	0000036117	2002/10/29	水の時計			初野　晴	913.6	ﾊ		角川書店	2002	305	20	2002
978-4-892192-19-7	0000036119	2002/10/31	大村はまの日本語教室　／日本語を鍛える			大村　はま	810.4	ｵ		風濤社	2002	230	19	2002
978-4-415021-87-4	0000036120	2002/10/31	ファッション業界　【２００４年版】　／資格と就職ガイド			成美堂出版	589.2	ｾ		成美堂出版	2002	222	22	2002
978-4-480873-34-7	0000036121	2002/10/29	風の化石　／高瀬省三作品集			高瀬　省三／坂本　真典．写真	713.087	ﾀ		筑摩書房	2002		22	2002
978-4-062112-21-5	0000036122	2002/12/04	教室にいた青い鳥たち　／シロウト先生の押しかけ授業			鈴木　健二	376	ｽ		講談社	2002	270	20	2002
978-4-636209-69-3	0000036123	2002/10/29	五感の音楽　／音のない音楽への扉			佐藤　慶子	760.4	ｻ		ヤマハミュージックメディア	2002	286	19	2002
978-4-276210-78-3	0000036124	2002/10/31	音楽の神童たち　〈上〉			クロード・ケネソン．著／渡辺　和．訳	762.8	ｹ	上	音楽之友社	2002	310	20	2002
978-4-276210-79-0	0000036125	2002/10/31	音楽の神童たち　〈下〉			クロード・ケネソン．著／渡辺　和．訳	762.8	ｹ	下	音楽之友社	2002	286	20	2002
978-4-072342-35-0	0000036126	2002/10/31	パッチ・アダムス　／いま、みんなに伝えたいこと　／愛と笑いと癒し			パッチ・アダムス／高柳　和江	490.4	ｱ		主婦の友社	2002	191	20	2002
978-4-413033-46-6	0000036127	2002/10/31	大人の教科書　／政治の時間			大人の教科書編纂委員会．編	312.1	ｵ		青春出版社	2002	186	19	2002
978-4-755401-22-0	0000036128	2002/10/31	音の力　／ストリートをとりもどせ			デムジーク・インター／イマイアキノブ．絵	760.4	ｲ		インパクト出版会	2002	313	21	2002
9784-479390930	0000036129	2002/10/31	せつない恋の猫物語		写真文集	安藤　菜穂子／広田　敦子	748	ｱ		大和書房	2002	61	18	2002
978-4-579109-24-1	0000036130	2002/10/31	花の手仕事		写真集	丸山　敬太	589.215	ﾏ		文化出版局	2002	111	21	2002
978-4-276961-28-9	0000036131	2002/10/31	小澤征爾とウィーン		雑誌	音楽之友社	762.1	ｵ		音楽之友社	2002	140	29	2002
978-4-418022-19-9	0000036132	2002/10/31	木の実の宝石箱		アート＆エッセイ	群馬　直美	726.5	ｸﾞ		世界文化社	2002	95	24	2002
978-4-140311-14-1	0000036133	2002/10/31	ソフト粘土でつくる　おしゃれ人形		ＮＨＫおしゃれ工房	宮井　和子	751.4	ﾐ		日本放送出版協会	2002	80	26	2002
978-4-834719-13-0	0000036134	2002/11/09	基礎から楽しく学ぶ　陶芸入門		レディブティックシリーズ1913	ブティック社	751	ﾌﾞ		ブティック社	2002	114	29	2002
978-4-062112-76-5	0000036135	2002/10/31	いわさきちひろ　若き日の日記「草穂」		画集	松本　由理子．編	726.601	ｲ		講談社	2002	157	22	2002
978-4-413030-29-8	0000036137	2002/10/29	高校教師			野島　伸司	913.6	ﾉ		青春出版社	1993	279	20	2002
978-4-479680-53-6	0000036138	2002/10/29	ただそれだけの片想い　／始まらない恋・終わらない恋			唯川　恵	914.6	ﾕ		大和書房	1993	185	19	2002
978-4-103381-13-6	0000036139	2002/10/29	ふたり			赤川　次郎	913.6	ｱ		新潮社	1990	255	19	2002
978-4-652071-97-7	0000036140	2002/10/29	スター・ガール			ジェリー・スピネッリ／千葉　茂樹．訳	933	ｽ		理論社	2001	315	19	2002
978-4-163572-60-4	0000036150	2002/10/29	盲導犬クイールの一生			秋元　良平．写真／石黒　謙吾．文	369.27	ｲ		文藝春秋	2001	151	20	2002
9784-838103027	0000036151	2002/10/31	野の花をあなたに		写真集	京條　幸子．写真・文	748	ｷ		光村推古書院	2002	192	17	2002
978-4-062112-20-8	0000036153	2002/12/04	毎日一人はおもしろい人がいる			中野　翠	914.6	ﾅ		講談社	2002	285	20	2002
978-4-163211-90-9	0000036154	2002/10/31	西日の町			湯本　香樹実	913.6	ﾕ		文藝春秋	2002	133	20	2002
978-4-103534-13-6	0000036155	2002/10/31	海辺のカフカ　〈上〉			村上　春樹	913.6	ﾑ	上	新潮社	2002	397	20	2002
978-4-103534-14-3	0000036156	2002/10/31	海辺のカフカ　〈下〉			村上　春樹	913.6	ﾑ	下	新潮社	2002	429	20	2002
978-4-886296-50-4	0000036157	2002/10/31	アリスの機関車			雨宮　雨彦	913.6	ｱ		鳥影社	2002	297	19	2002
978-4-062111-10-2	0000036158	2002/10/31	流星ワゴン			重松　清	913.6	ｼ		講談社	2002	389	20	2002
978-4-575234-47-3	0000036160	2002/10/31	十八の夏			光原　百合	913.6	ﾐ		双葉社	2002	269	20	2002
978-4-093860-92-5	0000036161	2002/11/06	９・１１　／あの日からアメリカ人の心はどう変わったか			冷泉　彰彦	916	ﾚ		小学館	2002	285	20	2002
978-4-140806-86-9	0000036162	2002/11/06	ことばを磨く１８の対話			加賀美　幸子	810.4	ｶ		日本放送出版協会	2002	269	18	2002
978-4-120032-55-4	0000036163	2002/11/06	にほん語観察ノート			井上　ひさし	810.4	ｲ		中央公論社	2002	252	20	2002
978-4-140806-87-6	0000036164	2002/11/06	北京　／胡同に生きる　／アジア古都物語		ＮＨＫスペシャル	ＮＨＫ「アジア古都物語」プロジェクト．編	292.211	ﾆ		日本放送出版協会	2002	204	20	2002
978-4-560022-05-4	0000036165	2002/11/06	地名の魅力			谷川　彰英	291	ﾀ		白水社	2002	227	20	2002
978-4-652077-09-2	0000036166	2002/11/06	愚者の旅　／わがドラマ放浪			倉本　聰	914.6	ｸ		理論社	2002	291	20	2002
978-4-072303-26-9	0000036167	2002/11/06	ワンダーズ オブ ナンバーズ　／数の不思議　／天才数学者グーゴル博士に挑む〈超難問数学〉			クリフォード・Ａ・ピックオーバー／上野　元美．訳	410.78	ﾋﾟ		主婦の友社	2002	349	20	2002
978-4-494019-38-0	0000036168	2002/11/06	シキュロスの剣		新創作シリーズ	泉　啓子．作／浅野　隆広．画	913.6	ｲ		童心社	2002	478	19	2002
978-4-163581-00-2	0000036169	2002/11/06	オーケストラの職人たち			岩城　宏之	764.3	ｲ		文藝春秋	2002	263	19	2002
978-4-062582-43-8	0000036170	2002/11/06	カレーライスの誕生		講談社選書メチエ２４３	小菅　桂子	596.22	ｺ	ｺ	講談社	2002	236	19	2002
978-4-105416-01-0	0000036171	2002/11/06	ロゼッタストーン解読			レスリー・アドキンズ／ロイ・アドキンズ／木原　武一．訳	894.2	ﾚ		新潮社	2002	332	20	2002
978-4-309251-60-8	0000036172	2002/11/06	人間はどこまで耐えられるのか			フランセス・フッシュクロフト／矢羽野　薫．訳	491.3	ﾌ		河出書房新社	2002	372	20	2002
978-4-326851-76-8	0000036173	2002/11/06	グリム童話と魔女　／魔女裁判とジェンダーの視点から			野口　芳子	940.2	ﾉ		勁草書房	2002	254	20	2002
978-4-272440-30-6	0000036174	2002/11/06	おしえて、アインシュタイン博士			アリス・カラプリス／杉元　賢治．訳	289.3	ｶ		大月書店	2002	131	18	2002
978-4-560047-44-6	0000036175	2002/11/06	カモ少年と謎のペンフレンド			ダニエル・ペナック／中井　珠子．訳	953.7	ﾀﾞ		白水社	2002	155	20	2002
978-4-104544-01-1	0000036176	2002/11/06	りんごは赤じゃない　／正しいプライドの育て方			山本　美芽	375.72	ﾔ		新潮社	2002	204	20	2002
978-4-560035-66-5	0000036177	2002/11/06	発声と身体のレッスン　／魅力的な「こえ」と「からだ」を作るために			鴻上　尚史	809.2	ｼ		白水社	2002	288	19	2002
978-4-140053-76-8	0000036178	2002/11/06	なるほどの対話			河合　隼雄／吉本　ばなな	914.6	ｶ		日本放送出版協会	2002	294	20	2002
978-4-540002-42-7	0000036179	2002/11/06	図解　漬け物お国めぐり　【春夏編】			農文協	596.3	ﾉ	1	農文協	2002	243	21	2002
978-4-540011-10-8	0000036180	2002/11/06	図解　漬け物お国めぐり　【秋冬編】			農文協	596.3	ﾉ	2	農文協	2002	243	21	2002
978-4-385410-40-1	0000036181	2002/11/06	芭蕉ハンドブック			三省堂／尾形　仂	911.32	ｵ		三省堂	2002	286	21	2002
978-4-163584-10-2	0000036182	2002/11/06	旅行者の朝食			米原　万里	383.8	ﾖ		文藝春秋	2002	235	20	2002
978-4-582484-07-6	0000036183	2002/11/06	日本子ども史			森山　茂樹／中江　和恵	384.5	ﾓ		平凡社	2002	339	20	2002
978-4-560049-46-4	0000036184	2002/11/06	「無言館」への旅　／戦没画学生巡礼記			窪島　誠一郎	720.4	ｸ		白水社	2002	256	20	2002
978-4-104299-02-7	0000036185	2002/11/06	春になったら苺を摘みに			梨木　香歩	914.6	ﾅ		新潮社	2002	189	20	2002
978-4-140053-82-9	0000036186	2002/11/06	テオの旅　〈上〉			カトリーヌ・クレマン／高橋　啓／堀　茂樹．共訳	953.7	ｶ	上	日本放送出版協会	2002	428	20	2002
978-4-140053-83-6	0000036187	2002/11/06	テオの旅　〈下〉			カトリーヌ・クレマン／高橋　啓／堀　茂樹．共訳	953.7	ｶ	下	日本放送出版協会	2002	416	20	2002
978-4-062118-29-3	0000036188	2002/11/06	少女伝			大野　靖子	913.6	ｵ		講談社	2002	240	20	2002
978-4-751518-17-5	0000036189	2002/11/06	おまもり　／ホロコーストを生きぬいたある家族の物語			リラ・パール＆マリオン・ブルーメンタール・ラザン／野坂　悦子．訳	936	ﾘ		あすなろ書房	2002	146	20	2002
978-4-140806-65-4	0000036190	2002/11/06	ヌクマムの香り　ハパイヤの味　／ベトナム食紀行			ＮＨＫ出版．編	383.8	ﾆ		日本放送出版協会	2002	157	21	2002
978-4-276200-61-6	0000036191	2002/11/06	モーツァルトの音符たち　／池辺晋一郎の「新モーツァルト考」			池辺　晋一郎	762.3	ｲ		音楽之友社	2002	181	22	2002
978-4-487797-01-1	0000036192	2002/11/06	おもしろ実験・ものづくり事典			左巻　健男／内村　浩	407	ｻ		東京書籍	2002	519	21	2002
978-4-568400-63-2	0000036193	2002/11/06	２０世紀の美術と思想			美術手帖編集部／谷川　渥．監修	702.07	ﾋﾞ		美術出版社	2002	230	21	2002
978-4-577023-44-0	0000036194	2002/11/06	物語の旅			和田　誠	902.3	ﾜ		フレーベル館	2002	223	22	2002
978-4-087201-39-0	0000036195	2002/11/06	お産の歴史　／縄文時代から現代まで		集英社新書	杉立　義一	385.2	ｽ		集英社	2002	237	18	2002
978-4-579208-01-2	0000036196	2002/11/06	健康を食べよう　／豆の本			文化出版局	596.37	ﾓ		文化出版局	2002	93	25	2002
978-4-829204-18-4	0000036197	2002/11/06	味つけの法則　／おいしさには理由があります		よく分かる　すぐ役立つ	本谷　滋子	596	ﾌ		主婦之友社	2002	94	26	2002
978-4-569620-96-1	0000036198	2002/11/06	「広告チラシ」でつくる　／バスケット＆おしゃれ小物／		素敵なリメイク㈫	寺西　恵里子	754.9	ﾃ		ＰＨＰ研究所	2002	126	26	2002
978-4-054014-97-8	0000036200	2002/11/06	日本の伝統デザイン　／㈰動物			泡坂　妻夫／ひび貞夫．写真	757	ﾋ	1	学習研究社	2002	127	24	2002
978-4-054014-98-5	0000036201	2002/11/06	日本の伝統デザイン　／㈪植物			泡坂　妻夫／ひび貞夫．写真	757	ﾋ	2	学習研究社	2002	127	24	2002
978-4-096070-13-0	0000036202	2002/11/06	いまこそ知りたい　朝鮮半島の美術		アートセレクション	吉良　文男	702.21	ｷ		小学館	2002	127	25	2002
978-4-063113-18-1	0000036203	2002/11/06	地球遺産　最後の巨樹			吉田　繁．写真／蟹江　節子．文	653.2	ﾖ		講談社	2002	159	30	2002
978-4-834017-98-4	0000036204	2002/11/06	人体探検　／最新画像でながめる人体の不思議			リチャード・ウォーカー／中野　博美．訳	491.1	ﾘ		福音館書店	2002	64	36	2002
978-4-062573-93-1	0000036205	2002/11/09	不変量とはなにか　／現代数学のこころ		BLUE BACKS-１３９３	今井　淳	410	ｲ		講談社	2002	246	18	2002
978-4-062573-94-8	0000036206	2002/11/09	ニュートリノ天体物理学入門　／知られざる宇宙の姿を透視する		BLUE BACKS-１３９４	小柴　昌俊	440.12	ｺ		講談社	2002	190	18	2002
978-4-062573-90-0	0000036207	2002/11/09	熱とはなんだろう　／音頭・エントロピー・ブラックホール････		BLUE BACKS-１３９０	竹内　薫	421.4	ﾀ		講談社	2002	270	18	2002
978-4-062573-91-7	0000036208	2002/11/09	ミトコンドリア・ミステリー　／驚くべき細胞小器官の働き		BLUE BACKS-１３９１	林　純一	460	ﾊ		講談社	2002	297	18	2002
978-4-062573-92-4	0000036209	2002/11/09	微粒子から探る物性七変化　／コロイドと界面の科学		BLUE BACKS-１３９２	前野　昌弘	431.8	ﾏ		講談社	2002	233	18	2002
